tag,text,page,page_width,page_height,fontname,r,g,b,x0,x1,top,bottom,doctop,mcid,mctag,tagstack
I-Tableau,deux,96,612,1008,BCDEEE+ArialNarrow,0,0,0,95,111,493,502,76597,21,Span,Table;TR;TH;P
I-Tableau,façons,96,612,1008,BCDEEE+ArialNarrow,0,0,0,114,136,493,502,76597,21,Span,Table;TR;TH;P
I-Tableau,différentes,96,612,1008,BCDEEE+ArialNarrow,0,0,0,139,174,493,502,76597,21,Span,Table;TR;TH;P
I-Tableau,:,96,612,1008,BCDEEE+ArialNarrow,0,0,0,177,179,493,502,76597,21,Span,Table;TR;TH;P
I-Tableau,"soit,",96,612,1008,BCDEEE+ArialNarrow,0,0,0,182,196,493,502,76597,21,Span,Table;TR;TH;P
I-Tableau,une,96,612,1008,BCDEEE+ArialNarrow,0,0,0,199,211,493,502,76597,21,Span,Table;TR;TH;P
I-Tableau,deuxième,96,612,1008,BCDEEE+ArialNarrow,0,0,0,214,246,493,502,76597,21,Span,Table;TR;TH;P
I-Tableau,porte,96,612,1008,BCDEEE+ArialNarrow,0,0,0,249,266,493,502,76597,21,Span,Table;TR;TH;P
I-Tableau,se,96,612,1008,BCDEEE+ArialNarrow,0,0,0,270,277,493,502,76597,21,Span,Table;TR;TH;P
I-Tableau,superpose,96,612,1008,BCDEEE+ArialNarrow,0,0,0,280,315,493,502,76597,21,Span,Table;TR;TH;P
I-Tableau,au,96,612,1008,BCDEEE+ArialNarrow,0,0,0,318,326,493,502,76597,21,Span,Table;TR;TH;P
I-Tableau,deuxième,96,612,1008,BCDEEE+ArialNarrow,0,0,0,329,361,493,502,76597,21,Span,Table;TR;TH;P
I-Tableau,niveau,96,612,1008,BCDEEE+ArialNarrow,0,0,0,95,117,504,513,76608,21,Span,Table;TR;TH;P
I-Tableau,à,96,612,1008,BCDEEE+ArialNarrow,0,0,0,120,124,504,513,76608,21,Span,Table;TR;TH;P
I-Tableau,celle,96,612,1008,BCDEEE+ArialNarrow,0,0,0,126,142,504,513,76608,21,Span,Table;TR;TH;P
I-Tableau,du,96,612,1008,BCDEEE+ArialNarrow,0,0,0,144,153,504,513,76608,21,Span,Table;TR;TH;P
I-Tableau,"rez-de-chaussée,",96,612,1008,BCDEEE+ArialNarrow,0,0,0,155,212,504,513,76608,21,Span,Table;TR;TH;P
I-Tableau,indiquant,96,612,1008,BCDNEE+ArialNarrow,0,0,0,215,245,504,513,76608,21,Span,Table;TR;TH;P
I-Tableau,la,96,612,1008,BCDNEE+ArialNarrow,0,0,0,247,253,504,513,76608,21,Span,Table;TR;TH;P
I-Tableau,présence,96,612,1008,BCDNEE+ArialNarrow,0,0,0,256,286,504,513,76608,21,Span,Table;TR;TH;P
I-Tableau,d’un,96,612,1008,BCDNEE+ArialNarrow,0,0,0,289,303,504,513,76608,21,Span,Table;TR;TH;P
I-Tableau,logement,96,612,1008,BCDNEE+ArialNarrow,0,0,0,305,336,504,513,76608,21,Span,Table;TR;TH;P
I-Tableau,distinct,96,612,1008,BCDNEE+ArialNarrow,0,0,0,339,362,504,513,76608,21,Span,Table;TR;TH;P
I-Tableau,sur,96,612,1008,BCDEEE+ArialNarrow,0,0,0,95,106,515,524,76619,21,Span,Table;TR;TH;P
I-Tableau,chacun,96,612,1008,BCDEEE+ArialNarrow,0,0,0,110,133,515,524,76619,21,Span,Table;TR;TH;P
I-Tableau,des,96,612,1008,BCDEEE+ArialNarrow,0,0,0,137,149,515,524,76619,21,Span,Table;TR;TH;P
I-Tableau,niveaux,96,612,1008,BCDEEE+ArialNarrow,0,0,0,153,179,515,524,76619,21,Span,Table;TR;TH;P
I-Tableau,ou,96,612,1008,BCDEEE+ArialNarrow,0,0,0,183,191,515,524,76619,21,Span,Table;TR;TH;P
I-Tableau,plus,96,612,1008,BCDEEE+ArialNarrow,0,0,0,195,208,515,524,76619,21,Span,Table;TR;TH;P
I-Tableau,"rarement,",96,612,1008,BCDEEE+ArialNarrow,0,0,0,212,244,515,524,76619,21,Span,Table;TR;TH;P
I-Tableau,deux,96,612,1008,BCDEEE+ArialNarrow,0,0,0,248,264,515,524,76619,21,Span,Table;TR;TH;P
I-Tableau,portes,96,612,1008,BCDEEE+ArialNarrow,0,0,0,268,288,515,524,76619,21,Span,Table;TR;TH;P
I-Tableau,occupent,96,612,1008,BCDEEE+ArialNarrow,0,0,0,292,322,515,524,76619,21,Span,Table;TR;TH;P
I-Tableau,la,96,612,1008,BCDEEE+ArialNarrow,0,0,0,326,332,515,524,76619,21,Span,Table;TR;TH;P
I-Tableau,position,96,612,1008,BCDEEE+ArialNarrow,0,0,0,336,362,515,524,76619,21,Span,Table;TR;TH;P
I-Tableau,centrale,96,612,1008,BCDEEE+ArialNarrow,0,0,0,95,122,527,536,76631,21,Span,Table;TR;TH;P
I-Tableau,du,96,612,1008,BCDEEE+ArialNarrow,0,0,0,127,135,527,536,76631,21,Span,Table;TR;TH;P
I-Tableau,rez-de-chaussée,96,612,1008,BCDEEE+ArialNarrow,0,0,0,140,195,527,536,76631,21,Span,Table;TR;TH;P
I-Tableau,indiquant,96,612,1008,BCDEEE+ArialNarrow,0,0,0,200,229,527,536,76631,21,Span,Table;TR;TH;P
I-Tableau,alors,96,612,1008,BCDEEE+ArialNarrow,0,0,0,234,250,527,536,76631,21,Span,Table;TR;TH;P
I-Tableau,que,96,612,1008,BCDEEE+ArialNarrow,0,0,0,255,268,527,536,76631,21,Span,Table;TR;TH;P
I-Tableau,les,96,612,1008,BCDEEE+ArialNarrow,0,0,0,272,282,527,536,76631,21,Span,Table;TR;TH;P
I-Tableau,unités,96,612,1008,BCDEEE+ArialNarrow,0,0,0,287,306,527,536,76631,21,Span,Table;TR;TH;P
I-Tableau,d'habitation,96,612,1008,BCDEEE+ArialNarrow,0,0,0,311,349,527,536,76631,21,Span,Table;TR;TH;P
I-Tableau,se,96,612,1008,BCDEEE+ArialNarrow,0,0,0,354,362,527,536,76631,21,Span,Table;TR;TH;P
I-Tableau,déploient,96,612,1008,BCDEEE+ArialNarrow,0,0,0,95,125,538,547,76642,21,Span,Table;TR;TH;P
I-Tableau,côte,96,612,1008,BCDEEE+ArialNarrow,0,0,0,127,141,538,547,76642,21,Span,Table;TR;TH;P
I-Tableau,à,96,612,1008,BCDEEE+ArialNarrow,0,0,0,143,147,538,547,76642,21,Span,Table;TR;TH;P
I-Tableau,"côte,",96,612,1008,BCDEEE+ArialNarrow,0,0,0,149,165,538,547,76642,21,Span,Table;TR;TH;P
I-Tableau,sur,96,612,1008,BCDEEE+ArialNarrow,0,0,0,168,178,538,547,76642,21,Span,Table;TR;TH;P
I-Tableau,les,96,612,1008,BCDEEE+ArialNarrow,0,0,0,180,189,538,547,76642,21,Span,Table;TR;TH;P
I-Tableau,deux,96,612,1008,BCDEEE+ArialNarrow,0,0,0,191,207,538,547,76642,21,Span,Table;TR;TH;P
I-Tableau,niveaux.,96,612,1008,BCDEEE+ArialNarrow,0,0,0,209,237,538,547,76642,21,Span,Table;TR;TH;P
I-Tableau,Ouvertures,96,612,1008,BCDLEE+ArialNarrow-Bold,0,0,0,95,135,565,574,76669,24,Span,Table;TR;TH;P
I-Tableau,Les,96,612,1008,BCDNEE+ArialNarrow,0,0,0,95,107,578,587,76682,25,Span,Table;TR;TH;P
I-Tableau,fenêtres,96,612,1008,BCDNEE+ArialNarrow,0,0,0,109,136,578,587,76682,25,Span,Table;TR;TH;P
I-Tableau,d’origine,96,612,1008,BCDNEE+ArialNarrow,0,0,0,137,165,578,587,76682,25,Span,Table;TR;TH;P
I-Tableau,étaient,96,612,1008,BCDNEE+ArialNarrow,0,0,0,167,189,578,587,76682,25,Span,Table;TR;TH;P
I-Tableau,le,96,612,1008,BCDNEE+ArialNarrow,0,0,0,191,196,578,587,76682,25,Span,Table;TR;TH;P
I-Tableau,plus,96,612,1008,BCDNEE+ArialNarrow,0,0,0,198,212,578,587,76682,25,Span,Table;TR;TH;P
I-Tableau,souvent,96,612,1008,BCDNEE+ArialNarrow,0,0,0,213,239,578,587,76682,25,Span,Table;TR;TH;P
I-Tableau,en,96,612,1008,BCDNEE+ArialNarrow,0,0,0,241,249,578,587,76682,25,Span,Table;TR;TH;P
I-Tableau,bois,96,612,1008,BCDNEE+ArialNarrow,0,0,0,251,264,578,587,76682,25,Span,Table;TR;TH;P
I-Tableau,à,96,612,1008,BCDNEE+ArialNarrow,0,0,0,266,270,578,587,76682,25,Span,Table;TR;TH;P
I-Tableau,guillotine,96,612,1008,BCDNEE+ArialNarrow,0,0,0,272,301,578,587,76682,25,Span,Table;TR;TH;P
I-Tableau,à,96,612,1008,BCDNEE+ArialNarrow,0,0,0,303,307,578,587,76682,25,Span,Table;TR;TH;P
I-Tableau,grands,96,612,1008,BCDNEE+ArialNarrow,0,0,0,308,331,578,587,76682,25,Span,Table;TR;TH;P
I-Tableau,carreaux,96,612,1008,BCDNEE+ArialNarrow,0,0,0,333,362,578,587,76682,25,Span,Table;TR;TH;P
I-Tableau,ou,96,612,1008,BCDEEE+ArialNarrow,0,0,0,95,104,590,599,76694,25,Span,Table;TR;TH;P
I-Tableau,en,96,612,1008,BCDEEE+ArialNarrow,0,0,0,106,114,590,599,76694,25,Span,Table;TR;TH;P
I-Tableau,bois,96,612,1008,BCDEEE+ArialNarrow,0,0,0,116,129,590,599,76694,25,Span,Table;TR;TH;P
I-Tableau,à,96,612,1008,BCDEEE+ArialNarrow,0,0,0,131,136,590,599,76694,25,Span,Table;TR;TH;P
I-Tableau,battants,96,612,1008,BCDEEE+ArialNarrow,0,0,0,138,164,590,599,76694,25,Span,Table;TR;TH;P
I-Tableau,à,96,612,1008,BCDEEE+ArialNarrow,0,0,0,166,170,590,599,76694,25,Span,Table;TR;TH;P
I-Tableau,grands,96,612,1008,BCDEEE+ArialNarrow,0,0,0,172,195,590,599,76694,25,Span,Table;TR;TH;P
I-Tableau,carreaux,96,612,1008,BCDEEE+ArialNarrow,0,0,0,197,225,590,599,76694,25,Span,Table;TR;TH;P
I-Tableau,avec,96,612,1008,BCDEEE+ArialNarrow,0,0,0,227,243,590,599,76694,25,Span,Table;TR;TH;P
I-Tableau,"imposte,",96,612,1008,BCDEEE+ArialNarrow,0,0,0,245,273,590,599,76694,25,Span,Table;TR;TH;P
I-Tableau,Éléments,96,612,1008,BCDLEE+ArialNarrow-Bold,0,0,0,95,128,616,625,76720,28,Span,Table;TR;TH;P
I-Tableau,architecturaux,96,612,1008,BCDLEE+ArialNarrow-Bold,0,0,0,130,181,616,625,76720,28,Span,Table;TR;TH;P
I-Tableau,Dans,96,612,1008,BCDEEE+ArialNarrow,0,0,0,95,113,630,639,76734,29,Span,Table;TR;TH;P
I-Tableau,le,96,612,1008,BCDEEE+ArialNarrow,0,0,0,114,120,630,639,76734,29,Span,Table;TR;TH;P
I-Tableau,cas,96,612,1008,BCDEEE+ArialNarrow,0,0,0,122,133,630,639,76734,29,Span,Table;TR;TH;P
I-Tableau,des,96,612,1008,BCDEEE+ArialNarrow,0,0,0,135,147,630,639,76734,29,Span,Table;TR;TH;P
I-Tableau,résidences,96,612,1008,BCDEEE+ArialNarrow,0,0,0,148,184,630,639,76734,29,Span,Table;TR;TH;P
I-Tableau,"unifamiliales,",96,612,1008,BCDEEE+ArialNarrow,0,0,0,186,228,630,639,76734,29,Span,Table;TR;TH;P
I-Tableau,le,96,612,1008,BCDEEE+ArialNarrow,0,0,0,230,236,630,639,76734,29,Span,Table;TR;TH;P
I-Tableau,bâtiment,96,612,1008,BCDEEE+ArialNarrow,0,0,0,237,266,630,639,76734,29,Span,Table;TR;TH;P
I-Tableau,comporte,96,612,1008,BCDEEE+ArialNarrow,0,0,0,267,298,630,639,76734,29,Span,Table;TR;TH;P
I-Tableau,habituellement,96,612,1008,BCDEEE+ArialNarrow,0,0,0,300,348,630,639,76734,29,Span,Table;TR;TH;P
I-Tableau,une,96,612,1008,BCDEEE+ArialNarrow,0,0,0,349,361,630,639,76734,29,Span,Table;TR;TH;P
I-Tableau,galerie,96,612,1008,BCDEEE+ArialNarrow,0,0,0,95,118,641,650,76745,29,Span,Table;TR;TH;P
I-Tableau,se,96,612,1008,BCDEEE+ArialNarrow,0,0,0,122,130,641,650,76745,29,Span,Table;TR;TH;P
I-Tableau,déployant,96,612,1008,BCDEEE+ArialNarrow,0,0,0,134,166,641,650,76745,29,Span,Table;TR;TH;P
I-Tableau,sur,96,612,1008,BCDEEE+ArialNarrow,0,0,0,171,181,641,650,76745,29,Span,Table;TR;TH;P
I-Tableau,la,96,612,1008,BCDEEE+ArialNarrow,0,0,0,185,191,641,650,76745,29,Span,Table;TR;TH;P
I-Tableau,façade,96,612,1008,BCDEEE+ArialNarrow,0,0,0,196,218,641,650,76745,29,Span,Table;TR;TH;P
I-Tableau,principale,96,612,1008,BCDEEE+ArialNarrow,0,0,0,222,254,641,650,76745,29,Span,Table;TR;TH;P
I-Tableau,et,96,612,1008,BCDEEE+ArialNarrow,0,0,0,258,264,641,650,76745,29,Span,Table;TR;TH;P
I-Tableau,sur,96,612,1008,BCDEEE+ArialNarrow,0,0,0,269,279,641,650,76745,29,Span,Table;TR;TH;P
I-Tableau,une,96,612,1008,BCDEEE+ArialNarrow,0,0,0,283,296,641,650,76745,29,Span,Table;TR;TH;P
I-Tableau,façade,96,612,1008,BCDEEE+ArialNarrow,0,0,0,300,322,641,650,76745,29,Span,Table;TR;TH;P
I-Tableau,latérale,96,612,1008,BCDEEE+ArialNarrow,0,0,0,327,351,641,650,76745,29,Span,Table;TR;TH;P
I-Tableau,et,96,612,1008,BCDEEE+ArialNarrow,0,0,0,355,361,641,650,76745,29,Span,Table;TR;TH;P
I-Tableau,recouverte,96,612,1008,BCDEEE+ArialNarrow,0,0,0,95,130,652,661,76756,29,Span,Table;TR;TH;P
I-Tableau,par,96,612,1008,BCDEEE+ArialNarrow,0,0,0,133,143,652,661,76756,29,Span,Table;TR;TH;P
I-Tableau,une,96,612,1008,BCDEEE+ArialNarrow,0,0,0,146,158,652,661,76756,29,Span,Table;TR;TH;P
I-Tableau,toiture,96,612,1008,BCDEEE+ArialNarrow,0,0,0,160,181,652,661,76756,29,Span,Table;TR;TH;P
I-Tableau,à,96,612,1008,BCDEEE+ArialNarrow,0,0,0,183,187,652,661,76756,29,Span,Table;TR;TH;P
I-Tableau,pente,96,612,1008,BCDEEE+ArialNarrow,0,0,0,189,208,652,661,76756,29,Span,Table;TR;TH;P
I-Tableau,faible,96,612,1008,BCDEEE+ArialNarrow,0,0,0,210,227,652,661,76756,29,Span,Table;TR;TH;P
I-Tableau,ou,96,612,1008,BCDEEE+ArialNarrow,0,0,0,230,238,652,661,76756,29,Span,Table;TR;TH;P
I-Tableau,harmonisée,96,612,1008,BCDEEE+ArialNarrow,0,0,0,240,279,652,661,76756,29,Span,Table;TR;TH;P
I-Tableau,à,96,612,1008,BCDEEE+ArialNarrow,0,0,0,281,285,652,661,76756,29,Span,Table;TR;TH;P
I-Tableau,celle,96,612,1008,BCDEEE+ArialNarrow,0,0,0,287,302,652,661,76756,29,Span,Table;TR;TH;P
I-Tableau,du,96,612,1008,BCDEEE+ArialNarrow,0,0,0,305,313,652,661,76756,29,Span,Table;TR;TH;P
I-Tableau,toit,96,612,1008,BCDEEE+ArialNarrow,0,0,0,315,325,652,661,76756,29,Span,Table;TR;TH;P
I-Tableau,;,96,612,1008,BCDEEE+ArialNarrow,0,0,0,327,329,652,661,76756,29,Span,Table;TR;TH;P
I-Tableau,la,96,612,1008,BCDEEE+ArialNarrow,0,0,0,331,337,652,661,76756,29,Span,Table;TR;TH;P
I-Tableau,galerie,96,612,1008,BCDEEE+ArialNarrow,0,0,0,339,362,652,661,76756,29,Span,Table;TR;TH;P
I-Tableau,près,96,612,1008,BCDEEE+ArialNarrow,0,0,0,95,110,664,673,76768,29,Span,Table;TR;TH;P
I-Tableau,du,96,612,1008,BCDEEE+ArialNarrow,0,0,0,114,122,664,673,76768,29,Span,Table;TR;TH;P
I-Tableau,sol,96,612,1008,BCDEEE+ArialNarrow,0,0,0,126,136,664,673,76768,29,Span,Table;TR;TH;P
I-Tableau,comporte,96,612,1008,BCDEEE+ArialNarrow,0,0,0,140,170,664,673,76768,29,Span,Table;TR;TH;P
I-Tableau,des,96,612,1008,BCDEEE+ArialNarrow,0,0,0,174,186,664,673,76768,29,Span,Table;TR;TH;P
I-Tableau,poteaux,96,612,1008,BCDEEE+ArialNarrow,0,0,0,190,217,664,673,76768,29,Span,Table;TR;TH;P
I-Tableau,simples,96,612,1008,BCDEEE+ArialNarrow,0,0,0,221,246,664,673,76768,29,Span,Table;TR;TH;P
I-Tableau,de,96,612,1008,BCDEEE+ArialNarrow,0,0,0,250,258,664,673,76768,29,Span,Table;TR;TH;P
I-Tableau,forme,96,612,1008,BCDEEE+ArialNarrow,0,0,0,262,281,664,673,76768,29,Span,Table;TR;TH;P
I-Tableau,carrée,96,612,1008,BCDEEE+ArialNarrow,0,0,0,285,306,664,673,76768,29,Span,Table;TR;TH;P
I-Tableau,et,96,612,1008,BCDEEE+ArialNarrow,0,0,0,310,316,664,673,76768,29,Span,Table;TR;TH;P
I-Tableau,ne,96,612,1008,BCDEEE+ArialNarrow,0,0,0,320,329,664,673,76768,29,Span,Table;TR;TH;P
I-Tableau,présente,96,612,1008,BCDEEE+ArialNarrow,0,0,0,333,361,664,673,76768,29,Span,Table;TR;TH;P
I-Tableau,généralement,96,612,1008,BCDEEE+ArialNarrow,0,0,0,95,140,675,684,76779,29,Span,Table;TR;TH;P
I-Tableau,pas,96,612,1008,BCDEEE+ArialNarrow,0,0,0,142,154,675,684,76779,29,Span,Table;TR;TH;P
I-Tableau,de,96,612,1008,BCDEEE+ArialNarrow,0,0,0,156,165,675,684,76779,29,Span,Table;TR;TH;P
I-Tableau,balustrade,96,612,1008,BCDEEE+ArialNarrow,0,0,0,167,201,675,684,76779,29,Span,Table;TR;TH;P
I-Tableau,;,96,612,1008,BCDEEE+ArialNarrow,0,0,0,203,205,675,684,76779,29,Span,Table;TR;TH;P
I-Tableau,la,96,612,1008,BCDEEE+ArialNarrow,0,0,0,207,213,675,684,76779,29,Span,Table;TR;TH;P
I-Tableau,cheminée,96,612,1008,BCDEEE+ArialNarrow,0,0,0,215,247,675,684,76779,29,Span,Table;TR;TH;P
I-Tableau,est,96,612,1008,BCDEEE+ArialNarrow,0,0,0,249,259,675,684,76779,29,Span,Table;TR;TH;P
I-Tableau,habituellement,96,612,1008,BCDEEE+ArialNarrow,0,0,0,261,309,675,684,76779,29,Span,Table;TR;TH;P
I-Tableau,en,96,612,1008,BCDEEE+ArialNarrow,0,0,0,311,319,675,684,76779,29,Span,Table;TR;TH;P
I-Tableau,"brique,",96,612,1008,BCDEEE+ArialNarrow,0,0,0,321,344,675,684,76779,29,Span,Table;TR;TH;P
I-Tableau,mais,96,612,1008,BCDEEE+ArialNarrow,0,0,0,346,362,675,684,76779,29,Span,Table;TR;TH;P
I-Tableau,peut,96,612,1008,BCDEEE+ArialNarrow,0,0,0,95,110,687,696,76791,29,Span,Table;TR;TH;P
I-Tableau,aussi,96,612,1008,BCDEEE+ArialNarrow,0,0,0,112,129,687,696,76791,29,Span,Table;TR;TH;P
I-Tableau,être,96,612,1008,BCDEEE+ArialNarrow,0,0,0,131,144,687,696,76791,29,Span,Table;TR;TH;P
I-Tableau,en,96,612,1008,BCDEEE+ArialNarrow,0,0,0,146,154,687,696,76791,29,Span,Table;TR;TH;P
I-Tableau,pierre.,96,612,1008,BCDEEE+ArialNarrow,0,0,0,156,177,687,696,76791,29,Span,Table;TR;TH;P
I-Tableau,Dans,96,612,1008,BCDEEE+ArialNarrow,0,0,0,95,113,711,720,76815,31,Span,Table;TR;TH;P
I-Tableau,le,96,612,1008,BCDEEE+ArialNarrow,0,0,0,116,122,711,720,76815,31,Span,Table;TR;TH;P
I-Tableau,cas,96,612,1008,BCDEEE+ArialNarrow,0,0,0,125,137,711,720,76815,31,Span,Table;TR;TH;P
I-Tableau,des,96,612,1008,BCDEEE+ArialNarrow,0,0,0,140,152,711,720,76815,31,Span,Table;TR;TH;P
I-Tableau,bâtiments,96,612,1008,BCDEEE+ArialNarrow,0,0,0,155,187,711,720,76815,31,Span,Table;TR;TH;P
I-Tableau,à,96,612,1008,BCDEEE+ArialNarrow,0,0,0,191,195,711,720,76815,31,Span,Table;TR;TH;P
I-Tableau,logements,96,612,1008,BCDEEE+ArialNarrow,0,0,0,198,232,711,720,76815,31,Span,Table;TR;TH;P
I-Tableau,"multiples,",96,612,1008,BCDEEE+ArialNarrow,0,0,0,235,267,711,720,76815,31,Span,Table;TR;TH;P
I-Tableau,on,96,612,1008,BCDEEE+ArialNarrow,0,0,0,270,278,711,720,76815,31,Span,Table;TR;TH;P
I-Tableau,retrouve,96,612,1008,BCDEEE+ArialNarrow,0,0,0,282,309,711,720,76815,31,Span,Table;TR;TH;P
I-Tableau,une,96,612,1008,BCDEEE+ArialNarrow,0,0,0,312,324,711,720,76815,31,Span,Table;TR;TH;P
I-Tableau,galerie,96,612,1008,BCDEEE+ArialNarrow,0,0,0,328,350,711,720,76815,31,Span,Table;TR;TH;P
I-Tableau,en,96,612,1008,BCDEEE+ArialNarrow,0,0,0,353,362,711,720,76815,31,Span,Table;TR;TH;P
I-Tableau,façade,96,612,1008,BCDEEE+ArialNarrow,0,0,0,95,118,723,732,76827,31,Span,Table;TR;TH;P
I-Tableau,au,96,612,1008,BCDEEE+ArialNarrow,0,0,0,120,128,723,732,76827,31,Span,Table;TR;TH;P
I-Tableau,deuxième,96,612,1008,BCDEEE+ArialNarrow,0,0,0,130,162,723,732,76827,31,Span,Table;TR;TH;P
I-Tableau,niveau,96,612,1008,BCDEEE+ArialNarrow,0,0,0,164,186,723,732,76827,31,Span,Table;TR;TH;P
I-Tableau,accessible,96,612,1008,BCDEEE+ArialNarrow,0,0,0,188,222,723,732,76827,31,Span,Table;TR;TH;P
I-Tableau,par,96,612,1008,BCDEEE+ArialNarrow,0,0,0,224,235,723,732,76827,31,Span,Table;TR;TH;P
I-Tableau,un,96,612,1008,BCDEEE+ArialNarrow,0,0,0,237,245,723,732,76827,31,Span,Table;TR;TH;P
I-Tableau,escalier.,96,612,1008,BCDEEE+ArialNarrow,0,0,0,247,275,723,732,76827,31,Span,Table;TR;TH;P
I-Tableau,Ornementation,96,612,1008,BCDLEE+ArialNarrow-Bold,0,0,0,95,148,749,758,76853,34,Span,Table;TR;TH;P
I-Tableau,L’ornementation,96,612,1008,BCDNEE+ArialNarrow,0,0,0,95,148,763,772,76867,35,Span,Table;TR;TH;P
I-Tableau,de,96,612,1008,BCDNEE+ArialNarrow,0,0,0,151,159,763,772,76867,35,Span,Table;TR;TH;P
I-Tableau,ce,96,612,1008,BCDNEE+ArialNarrow,0,0,0,162,169,763,772,76867,35,Span,Table;TR;TH;P
I-Tableau,type,96,612,1008,BCDNEE+ArialNarrow,0,0,0,172,186,763,772,76867,35,Span,Table;TR;TH;P
I-Tableau,de,96,612,1008,BCDNEE+ArialNarrow,0,0,0,189,197,763,772,76867,35,Span,Table;TR;TH;P
I-Tableau,bâtiments,96,612,1008,BCDNEE+ArialNarrow,0,0,0,199,232,763,772,76867,35,Span,Table;TR;TH;P
I-Tableau,demeure,96,612,1008,BCDNEE+ArialNarrow,0,0,0,234,263,763,772,76867,35,Span,Table;TR;TH;P
I-Tableau,généralement,96,612,1008,BCDNEE+ArialNarrow,0,0,0,266,311,763,772,76867,35,Span,Table;TR;TH;P
I-Tableau,plutôt,96,612,1008,BCDNEE+ArialNarrow,0,0,0,314,332,763,772,76867,35,Span,Table;TR;TH;P
I-Tableau,sobre,96,612,1008,BCDNEE+ArialNarrow,0,0,0,334,353,763,772,76867,35,Span,Table;TR;TH;P
I-Tableau,et,96,612,1008,BCDNEE+ArialNarrow,0,0,0,355,362,763,772,76867,35,Span,Table;TR;TH;P
I-Tableau,simple,96,612,1008,BCDEEE+ArialNarrow,0,0,0,95,117,774,783,76878,35,Span,Table;TR;TH;P
I-Tableau,;,96,612,1008,BCDEEE+ArialNarrow,0,0,0,120,122,774,783,76878,35,Span,Table;TR;TH;P
I-Tableau,les,96,612,1008,BCDEEE+ArialNarrow,0,0,0,126,135,774,783,76878,35,Span,Table;TR;TH;P
I-Tableau,éléments,96,612,1008,BCDEEE+ArialNarrow,0,0,0,139,169,774,783,76878,35,Span,Table;TR;TH;P
I-Tableau,de,96,612,1008,BCDEEE+ArialNarrow,0,0,0,172,181,774,783,76878,35,Span,Table;TR;TH;P
I-Tableau,finition,96,612,1008,BCDEEE+ArialNarrow,0,0,0,184,206,774,783,76878,35,Span,Table;TR;TH;P
I-Tableau,principaux,96,612,1008,BCDEEE+ArialNarrow,0,0,0,209,243,774,783,76878,35,Span,Table;TR;TH;P
I-Tableau,demeurent,96,612,1008,BCDEEE+ArialNarrow,0,0,0,246,282,774,783,76878,35,Span,Table;TR;TH;P
I-Tableau,les,96,612,1008,BCDEEE+ArialNarrow,0,0,0,285,295,774,783,76878,35,Span,Table;TR;TH;P
I-Tableau,planches,96,612,1008,BCDEEE+ArialNarrow,0,0,0,298,328,774,783,76878,35,Span,Table;TR;TH;P
I-Tableau,cornières,96,612,1008,BCDEEE+ArialNarrow,0,0,0,331,362,774,783,76878,35,Span,Table;TR;TH;P
I-Tableau,lorsque,96,612,1008,BCDEEE+ArialNarrow,0,0,0,95,120,785,794,76889,35,Span,Table;TR;TH;P
I-Tableau,le,96,612,1008,BCDEEE+ArialNarrow,0,0,0,122,128,785,794,76889,35,Span,Table;TR;TH;P
I-Tableau,revêtement,96,612,1008,BCDEEE+ArialNarrow,0,0,0,130,167,785,794,76889,35,Span,Table;TR;TH;P
I-Tableau,de,96,612,1008,BCDEEE+ArialNarrow,0,0,0,169,177,785,794,76889,35,Span,Table;TR;TH;P
I-Tableau,bois,96,612,1008,BCDEEE+ArialNarrow,0,0,0,179,193,785,794,76889,35,Span,Table;TR;TH;P
I-Tableau,a,96,612,1008,BCDEEE+ArialNarrow,0,0,0,195,199,785,794,76889,35,Span,Table;TR;TH;P
I-Tableau,été,96,612,1008,BCDEEE+ArialNarrow,0,0,0,202,212,785,794,76889,35,Span,Table;TR;TH;P
I-Tableau,préservé,96,612,1008,BCDEEE+ArialNarrow,0,0,0,214,243,785,794,76889,35,Span,Table;TR;TH;P
I-Tableau,ainsi,96,612,1008,BCDEEE+ArialNarrow,0,0,0,245,260,785,794,76889,35,Span,Table;TR;TH;P
I-Tableau,que,96,612,1008,BCDEEE+ArialNarrow,0,0,0,262,275,785,794,76889,35,Span,Table;TR;TH;P
I-Tableau,les,96,612,1008,BCDEEE+ArialNarrow,0,0,0,277,286,785,794,76889,35,Span,Table;TR;TH;P
I-Tableau,encadrements,96,612,1008,BCDEEE+ArialNarrow,0,0,0,289,335,785,794,76889,35,Span,Table;TR;TH;P
I-Tableau,de,96,612,1008,BCDEEE+ArialNarrow,0,0,0,337,346,785,794,76889,35,Span,Table;TR;TH;P
I-Tableau,bois,96,612,1008,BCDEEE+ArialNarrow,0,0,0,348,361,785,794,76889,35,Span,Table;TR;TH;P
I-Tableau,appliqués,96,612,1008,BCDEEE+ArialNarrow,0,0,0,95,127,797,806,76901,35,Span,Table;TR;TH;P
I-Tableau,autour,96,612,1008,BCDEEE+ArialNarrow,0,0,0,129,150,797,806,76901,35,Span,Table;TR;TH;P
I-Tableau,des,96,612,1008,BCDEEE+ArialNarrow,0,0,0,151,163,797,806,76901,35,Span,Table;TR;TH;P
I-Tableau,ouvertures,96,612,1008,BCDEEE+ArialNarrow,0,0,0,165,200,797,806,76901,35,Span,Table;TR;TH;P
