tag,text,page,page_width,page_height,fontname,rgb,x0,x1,top,bottom,doctop,mcid,mctag,tagstack
I-Pied,Sainte-Adèle–,2,612,1008,BCDFEE+Cambria,#000,383,431,961,969,1969,,Artifact,
I-Pied,21,2,612,1008,BCDEEE+Cambria,#000,433,441,961,969,1969,,Artifact,
I-Pied,juin,2,612,1008,BCDEEE+Cambria,#000,443,456,961,969,1969,,Artifact,
I-Pied,2021,2,612,1008,BCDEEE+Cambria,#000,458,476,961,969,1969,,Artifact,
I-Pied,(Adoption)Page,2,612,1008,BCDEEE+Cambria,#000,478,532,961,969,1969,,Artifact,
I-Pied,2,2,612,1008,BCDEEE+Cambria,#000,534,538,961,969,1969,,Artifact,
B-Tete,3,3,612,1008,ArialMT,#000,288,293,37,45,2053,,Artifact,
B-Article,Article,3,612,1008,Arial-BoldMT,#000,106,144,60,72,2076,0,P,Document;L;LI;LBody
I-Article,10,3,612,1008,Arial-BoldMT,#000,150,164,60,72,2076,0,P,Document;L;LI;LBody
I-Article,Pénalités,3,612,1008,Arial-BoldMT,#000,170,219,61,72,2077,0,P,Document;L;LI;LBody
I-Article,et,3,612,1008,Arial-BoldMT,#000,222,231,61,72,2077,0,P,Document;L;LI;LBody
I-Article,amendes,3,612,1008,Arial-BoldMT,#000,234,282,61,72,2077,0,P,Document;L;LI;LBody
B-Alinea,Quiconque,3,612,1008,ArialMT,#000,106,160,86,97,2102,2,P,Document;P
I-Alinea,contrevient,3,612,1008,ArialMT,#000,164,218,86,97,2102,2,P,Document;P
I-Alinea,à,3,612,1008,ArialMT,#000,222,228,86,97,2102,2,P,Document;P
I-Alinea,l’une,3,612,1008,ArialMT,#000,233,256,86,97,2102,2,P,Document;P
I-Alinea,des,3,612,1008,ArialMT,#000,260,278,86,97,2102,2,P,Document;P
I-Alinea,dispositions,3,612,1008,ArialMT,#000,283,340,86,97,2102,2,P,Document;P
I-Alinea,du,3,612,1008,ArialMT,#000,344,357,86,97,2102,2,P,Document;P
I-Alinea,présent,3,612,1008,ArialMT,#000,361,398,86,97,2102,2,P,Document;P
I-Alinea,règlement,3,612,1008,ArialMT,#000,402,451,86,97,2102,2,P,Document;P
I-Alinea,commet,3,612,1008,ArialMT,#000,456,495,86,97,2102,2,P,Document;P
I-Alinea,une,3,612,1008,ArialMT,#000,499,517,86,97,2102,2,P,Document;P
I-Alinea,infraction,3,612,1008,ArialMT,#000,106,151,99,110,2115,2,P,Document;P
I-Alinea,et,3,612,1008,ArialMT,#000,155,164,99,110,2115,2,P,Document;P
I-Alinea,est,3,612,1008,ArialMT,#000,168,183,99,110,2115,2,P,Document;P
I-Alinea,"passible,",3,612,1008,ArialMT,#000,187,231,99,110,2115,2,P,Document;P
I-Alinea,pour,3,612,1008,ArialMT,#000,235,257,99,110,2115,2,P,Document;P
I-Alinea,une,3,612,1008,ArialMT,#000,261,279,99,110,2115,2,P,Document;P
I-Alinea,première,3,612,1008,ArialMT,#000,283,327,99,110,2115,2,P,Document;P
I-Alinea,"infraction,",3,612,1008,ArialMT,#000,331,378,99,110,2115,2,P,Document;P
I-Alinea,d’une,3,612,1008,ArialMT,#000,382,409,99,110,2115,2,P,Document;P
I-Alinea,amende,3,612,1008,ArialMT,#000,413,453,99,110,2115,2,P,Document;P
I-Alinea,minimale,3,612,1008,ArialMT,#000,457,501,99,110,2115,2,P,Document;P
I-Alinea,de,3,612,1008,ArialMT,#000,505,518,99,110,2115,2,P,Document;P
I-Alinea,trois,3,612,1008,ArialMT,#000,106,127,112,123,2128,2,P,Document;P
I-Alinea,cents,3,612,1008,ArialMT,#000,131,157,112,123,2128,2,P,Document;P
I-Alinea,dollars,3,612,1008,ArialMT,#000,161,193,112,123,2128,2,P,Document;P
I-Alinea,(300,3,612,1008,ArialMT,#000,197,219,112,123,2128,2,P,Document;P
I-Alinea,$),3,612,1008,ArialMT,#000,223,232,112,123,2128,2,P,Document;P
I-Alinea,et,3,612,1008,ArialMT,#000,236,245,112,123,2128,2,P,Document;P
I-Alinea,maximale,3,612,1008,ArialMT,#000,249,296,112,123,2128,2,P,Document;P
I-Alinea,de,3,612,1008,ArialMT,#000,300,312,112,123,2128,2,P,Document;P
I-Alinea,mille,3,612,1008,ArialMT,#000,316,338,112,123,2128,2,P,Document;P
I-Alinea,dollars,3,612,1008,ArialMT,#000,342,374,112,123,2128,2,P,Document;P
I-Alinea,(1,3,612,1008,ArialMT,#000,378,388,112,123,2128,2,P,Document;P
I-Alinea,000,3,612,1008,ArialMT,#000,391,410,112,123,2128,2,P,Document;P
I-Alinea,"$),",3,612,1008,ArialMT,#000,413,426,112,123,2128,2,P,Document;P
I-Alinea,si,3,612,1008,ArialMT,#000,430,438,112,123,2128,2,P,Document;P
I-Alinea,le,3,612,1008,ArialMT,#000,442,450,112,123,2128,2,P,Document;P
I-Alinea,contrevenant,3,612,1008,ArialMT,#000,454,517,112,123,2128,2,P,Document;P
I-Alinea,est,3,612,1008,ArialMT,#000,106,121,124,135,2140,2,P,Document;P
I-Alinea,une,3,612,1008,ArialMT,#000,125,144,124,135,2140,2,P,Document;P
I-Alinea,personne,3,612,1008,ArialMT,#000,148,194,124,135,2140,2,P,Document;P
I-Alinea,"physique,",3,612,1008,ArialMT,#000,198,245,124,135,2140,2,P,Document;P
I-Alinea,et,3,612,1008,ArialMT,#000,249,258,124,135,2140,2,P,Document;P
I-Alinea,minimale,3,612,1008,ArialMT,#000,262,306,124,135,2140,2,P,Document;P
I-Alinea,de,3,612,1008,ArialMT,#000,310,323,124,135,2140,2,P,Document;P
I-Alinea,mille,3,612,1008,ArialMT,#000,327,349,124,135,2140,2,P,Document;P
I-Alinea,dollars,3,612,1008,ArialMT,#000,354,386,124,135,2140,2,P,Document;P
I-Alinea,(1,3,612,1008,ArialMT,#000,390,400,124,135,2140,2,P,Document;P
I-Alinea,000,3,612,1008,ArialMT,#000,404,422,124,135,2140,2,P,Document;P
I-Alinea,$),3,612,1008,ArialMT,#000,427,436,124,135,2140,2,P,Document;P
I-Alinea,et,3,612,1008,ArialMT,#000,441,450,124,135,2140,2,P,Document;P
I-Alinea,maximale,3,612,1008,ArialMT,#000,454,501,124,135,2140,2,P,Document;P
I-Alinea,de,3,612,1008,ArialMT,#000,505,518,124,135,2140,2,P,Document;P
I-Alinea,deux,3,612,1008,ArialMT,#000,106,130,137,148,2153,2,P,Document;P
I-Alinea,mille,3,612,1008,ArialMT,#000,134,156,137,148,2153,2,P,Document;P
I-Alinea,dollars,3,612,1008,ArialMT,#000,160,192,137,148,2153,2,P,Document;P
I-Alinea,(2,3,612,1008,ArialMT,#000,196,205,137,148,2153,2,P,Document;P
I-Alinea,000,3,612,1008,ArialMT,#000,209,227,137,148,2153,2,P,Document;P
I-Alinea,"$),",3,612,1008,ArialMT,#000,231,243,137,148,2153,2,P,Document;P
I-Alinea,si,3,612,1008,ArialMT,#000,247,255,137,148,2153,2,P,Document;P
I-Alinea,le,3,612,1008,ArialMT,#000,258,267,137,148,2153,2,P,Document;P
I-Alinea,contrevenant,3,612,1008,ArialMT,#000,270,334,137,148,2153,2,P,Document;P
I-Alinea,est,3,612,1008,ArialMT,#000,337,352,137,148,2153,2,P,Document;P
I-Alinea,une,3,612,1008,ArialMT,#000,355,374,137,148,2153,2,P,Document;P
I-Alinea,personne,3,612,1008,ArialMT,#000,377,423,137,148,2153,2,P,Document;P
I-Alinea,morale.,3,612,1008,ArialMT,#000,426,463,137,148,2153,2,P,Document;P
I-Alinea,Pour,3,612,1008,ArialMT,#000,466,489,137,148,2153,2,P,Document;P
I-Alinea,toute,3,612,1008,ArialMT,#000,493,517,137,148,2153,2,P,Document;P
I-Alinea,"récidive,",3,612,1008,ArialMT,#000,106,147,150,161,2166,2,P,Document;P
I-Alinea,le,3,612,1008,ArialMT,#000,151,159,150,161,2166,2,P,Document;P
I-Alinea,montant,3,612,1008,ArialMT,#000,162,202,150,161,2166,2,P,Document;P
I-Alinea,des,3,612,1008,ArialMT,#000,205,223,150,161,2166,2,P,Document;P
I-Alinea,amendes,3,612,1008,ArialMT,#000,226,271,150,161,2166,2,P,Document;P
I-Alinea,double.,3,612,1008,ArialMT,#000,274,310,150,161,2166,2,P,Document;P
B-Alinea,Si,3,612,1008,ArialMT,#000,106,116,175,186,2191,4,P,Document;P
I-Alinea,une,3,612,1008,ArialMT,#000,121,139,175,186,2191,4,P,Document;P
I-Alinea,infraction,3,612,1008,ArialMT,#000,143,188,175,186,2191,4,P,Document;P
I-Alinea,dure,3,612,1008,ArialMT,#000,192,215,175,186,2191,4,P,Document;P
I-Alinea,plus,3,612,1008,ArialMT,#000,219,239,175,186,2191,4,P,Document;P
I-Alinea,d’un,3,612,1008,ArialMT,#000,243,264,175,186,2191,4,P,Document;P
I-Alinea,"jour,",3,612,1008,ArialMT,#000,269,290,175,186,2191,4,P,Document;P
I-Alinea,l’infraction,3,612,1008,ArialMT,#000,294,344,175,186,2191,4,P,Document;P
I-Alinea,commise,3,612,1008,ArialMT,#000,348,392,175,186,2191,4,P,Document;P
I-Alinea,à,3,612,1008,ArialMT,#000,397,403,175,186,2191,4,P,Document;P
I-Alinea,chacune,3,612,1008,ArialMT,#000,407,449,175,186,2191,4,P,Document;P
I-Alinea,des,3,612,1008,ArialMT,#000,453,471,175,186,2191,4,P,Document;P
I-Alinea,journées,3,612,1008,ArialMT,#000,475,517,175,186,2191,4,P,Document;P
I-Alinea,constitue,3,612,1008,ArialMT,#000,106,151,187,199,2203,4,P,Document;P
I-Alinea,une,3,612,1008,ArialMT,#000,158,176,187,199,2203,4,P,Document;P
I-Alinea,infraction,3,612,1008,ArialMT,#000,184,228,187,199,2203,4,P,Document;P
I-Alinea,distincte,3,612,1008,ArialMT,#000,236,276,187,199,2203,4,P,Document;P
I-Alinea,et,3,612,1008,ArialMT,#000,284,293,187,199,2203,4,P,Document;P
I-Alinea,les,3,612,1008,ArialMT,#000,300,314,187,199,2203,4,P,Document;P
I-Alinea,pénalités,3,612,1008,ArialMT,#000,322,366,187,199,2203,4,P,Document;P
I-Alinea,édictées,3,612,1008,ArialMT,#000,373,414,187,199,2203,4,P,Document;P
I-Alinea,pour,3,612,1008,ArialMT,#000,421,443,187,199,2203,4,P,Document;P
I-Alinea,chacune,3,612,1008,ArialMT,#000,451,492,187,199,2203,4,P,Document;P
I-Alinea,des,3,612,1008,ArialMT,#000,500,518,187,199,2203,4,P,Document;P
I-Alinea,infractions,3,612,1008,ArialMT,#000,106,157,200,211,2216,4,P,Document;P
I-Alinea,peuvent,3,612,1008,ArialMT,#000,160,199,200,211,2216,4,P,Document;P
I-Alinea,être,3,612,1008,ArialMT,#000,202,221,200,211,2216,4,P,Document;P
I-Alinea,imposées,3,612,1008,ArialMT,#000,224,271,200,211,2216,4,P,Document;P
I-Alinea,pour,3,612,1008,ArialMT,#000,274,296,200,211,2216,4,P,Document;P
I-Alinea,chaque,3,612,1008,ArialMT,#000,299,335,200,211,2216,4,P,Document;P
I-Alinea,jour,3,612,1008,ArialMT,#000,338,357,200,211,2216,4,P,Document;P
I-Alinea,que,3,612,1008,ArialMT,#000,360,378,200,211,2216,4,P,Document;P
I-Alinea,dure,3,612,1008,ArialMT,#000,381,403,200,211,2216,4,P,Document;P
I-Alinea,l’infraction.,3,612,1008,ArialMT,#000,406,459,200,211,2216,4,P,Document;P
B-Article,Article,3,612,1008,Arial-BoldMT,#000,106,144,226,238,2242,6,P,Document;L;LI;LBody
I-Article,11,3,612,1008,Arial-BoldMT,#000,150,164,226,238,2242,6,P,Document;L;LI;LBody
I-Article,Entrée,3,612,1008,Arial-BoldMT,#000,170,204,226,237,2242,6,P,Document;L;LI;LBody
I-Article,en,3,612,1008,Arial-BoldMT,#000,207,220,226,237,2242,6,P,Document;L;LI;LBody
I-Article,vigueur,3,612,1008,Arial-BoldMT,#000,223,263,226,237,2242,6,P,Document;L;LI;LBody
B-Alinea,Que,3,612,1008,ArialMT,#000,106,127,252,263,2268,8,P,Document;P
I-Alinea,le,3,612,1008,ArialMT,#000,130,139,252,263,2268,8,P,Document;P
I-Alinea,présent,3,612,1008,ArialMT,#000,142,179,252,263,2268,8,P,Document;P
I-Alinea,règlement,3,612,1008,ArialMT,#000,182,231,252,263,2268,8,P,Document;P
I-Alinea,entrera,3,612,1008,ArialMT,#000,234,269,252,263,2268,8,P,Document;P
I-Alinea,en,3,612,1008,ArialMT,#000,272,284,252,263,2268,8,P,Document;P
I-Alinea,vigueur,3,612,1008,ArialMT,#000,287,323,252,263,2268,8,P,Document;P
I-Alinea,conformément,3,612,1008,ArialMT,#000,326,396,252,263,2268,8,P,Document;P
I-Alinea,à,3,612,1008,ArialMT,#000,400,406,252,263,2268,8,P,Document;P
I-Alinea,la,3,612,1008,ArialMT,#000,409,417,252,263,2268,8,P,Document;P
I-Alinea,Loi.,3,612,1008,ArialMT,#000,420,438,252,263,2268,8,P,Document;P
B-Tableau,Avis,3,612,1008,ArialMT,#000,111,132,277,289,2293,10,P,Document;Table;THead;TR;TH;P
I-Tableau,de,3,612,1008,ArialMT,#000,135,147,277,289,2293,10,P,Document;Table;THead;TR;TH;P
I-Tableau,motion,3,612,1008,ArialMT,#000,150,183,277,289,2293,10,P,Document;Table;THead;TR;TH;P
I-Tableau,17,3,612,1008,ArialMT,#000,449,461,277,289,2293,11,P,Document;Table;THead;TR;TH;P
I-Tableau,mai,3,612,1008,ArialMT,#000,464,482,277,289,2293,11,P,Document;Table;THead;TR;TH;P
I-Tableau,2021,3,612,1008,ArialMT,#000,485,509,277,289,2293,11,P,Document;Table;THead;TR;TH;P
I-Tableau,Adoption,3,612,1008,ArialMT,#000,111,155,294,305,2310,12,P,Document;Table;TBody;TR;TH;P
I-Tableau,21,3,612,1008,ArialMT,#000,449,462,294,305,2310,13,P,Document;Table;TBody;TR;TD;P
I-Tableau,juin,3,612,1008,ArialMT,#000,465,482,294,305,2310,13,P,Document;Table;TBody;TR;TD;P
I-Tableau,2021,3,612,1008,ArialMT,#000,485,509,294,305,2310,13,P,Document;Table;TBody;TR;TD;P
I-Tableau,Entrée,3,612,1008,ArialMT,#000,111,144,309,320,2325,14,P,Document;Table;TBody;TR;TH;P
I-Tableau,en,3,612,1008,ArialMT,#000,147,159,309,320,2325,14,P,Document;Table;TBody;TR;TH;P
I-Tableau,vigueur,3,612,1008,ArialMT,#000,162,198,309,320,2325,14,P,Document;Table;TBody;TR;TH;P
I-Tableau,23,3,612,1008,ArialMT,#000,449,462,309,320,2325,15,P,Document;Table;TBody;TR;TD;P
I-Tableau,juin,3,612,1008,ArialMT,#000,465,482,309,320,2325,15,P,Document;Table;TBody;TR;TD;P
I-Tableau,2021,3,612,1008,ArialMT,#000,485,509,309,320,2325,15,P,Document;Table;TBody;TR;TD;P
B-Alinea,Signé,3,612,1008,ArialMT,#000,106,135,349,360,2365,18,P,Document;P
I-Alinea,à,3,612,1008,ArialMT,#000,138,144,349,360,2365,18,P,Document;P
I-Alinea,"Sainte-Adèle,",3,612,1008,ArialMT,#000,147,213,349,360,2365,18,P,Document;P
I-Alinea,ce,3,612,1008,ArialMT,#000,216,228,349,360,2365,18,P,Document;P
I-Alinea,11e,3,612,1008,,,231,247,348,360,2364,,,
I-Alinea,jour,3,612,1008,ArialMT,#000,250,268,349,360,2365,18,P,Document;P
I-Alinea,du,3,612,1008,ArialMT,#000,271,284,349,360,2365,18,P,Document;P
I-Alinea,mois,3,612,1008,ArialMT,#000,286,310,349,360,2365,18,P,Document;P
I-Alinea,d’août,3,612,1008,ArialMT,#000,313,343,349,360,2365,18,P,Document;P
I-Alinea,de,3,612,1008,ArialMT,#000,346,358,349,360,2365,18,P,Document;P
I-Alinea,l’an,3,612,1008,ArialMT,#000,361,378,349,360,2365,18,P,Document;P
I-Alinea,2021.,3,612,1008,ArialMT,#000,381,409,349,360,2365,18,P,Document;P
B-Tableau,(s),3,612,1008,ArialMT,#000,106,119,374,386,2390,20,P,Document;P
I-Tableau,Nadine,3,612,1008,ArialMT,#000,122,157,374,386,2390,20,P,Document;P
I-Tableau,Brière,3,612,1008,ArialMT,#000,160,190,374,386,2390,20,P,Document;P
I-Tableau,(s),3,612,1008,ArialMT,#000,348,361,374,386,2390,20,P,Document;P
I-Tableau,Audrey,3,612,1008,ArialMT,#000,364,399,374,386,2390,20,P,Document;P
I-Tableau,Senécal,3,612,1008,ArialMT,#000,402,441,374,386,2390,20,P,Document;P
I-Tableau,__________________________,3,612,1008,ArialMT,#000,106,266,387,398,2403,21,P,Document;P
I-Tableau,_______________________,3,612,1008,ArialMT,#000,347,488,387,398,2403,21,P,Document;P
I-Tableau,Nadine,3,612,1008,ArialMT,#000,106,141,400,411,2416,22,P,Document;H1
I-Tableau,Brière,3,612,1008,ArialMT,#000,144,174,400,411,2416,22,P,Document;H1
I-Tableau,Me,3,612,1008,ArialMT,#000,347,362,400,411,2416,22,P,Document;H1
I-Tableau,Audrey,3,612,1008,ArialMT,#000,366,400,400,411,2416,22,P,Document;H1
I-Tableau,Senécal,3,612,1008,ArialMT,#000,403,443,400,411,2416,22,P,Document;H1
I-Tableau,Mairesse,3,612,1008,ArialMT,#000,106,151,412,423,2428,23,P,Document;P
I-Tableau,Greffière,3,612,1008,ArialMT,#000,347,390,412,423,2428,23,P,Document;P
I-Tableau,et,3,612,1008,ArialMT,#000,393,402,412,423,2428,23,P,Document;P
I-Tableau,directrice,3,612,1008,ArialMT,#000,405,450,412,423,2428,23,P,Document;P
I-Tableau,des,3,612,1008,ArialMT,#000,453,470,412,423,2428,23,P,Document;P
I-Tableau,Services,3,612,1008,ArialMT,#000,474,516,412,423,2428,23,P,Document;P
I-Tableau,juridiques,3,612,1008,ArialMT,#000,347,394,425,436,2441,23,P,Document;P
O,**********************************************,3,612,1008,ArialMT,#000,239,436,463,474,2479,26,P,Document;P
B-Titre,CERTIFICAT,3,612,1008,Arial-BoldMT,#000,239,304,488,499,2504,28,P,Document;P
I-Titre,D’APPROBATION,3,612,1008,Arial-BoldMT,#000,307,399,488,499,2504,28,P,Document;P
B-Titre,RÈGLEMENT,3,612,1008,Arial-BoldMT,#000,271,340,514,525,2530,30,P,Document;P
I-Titre,1306,3,612,1008,Arial-BoldMT,#000,343,367,514,525,2530,30,P,Document;P
B-Alinea,En,3,612,1008,ArialMT,#000,106,120,539,550,2555,32,P,Document;P
I-Alinea,vertu,3,612,1008,ArialMT,#000,123,148,539,550,2555,32,P,Document;P
I-Alinea,de,3,612,1008,ArialMT,#000,151,163,539,550,2555,32,P,Document;P
I-Alinea,l’article,3,612,1008,ArialMT,#000,166,200,539,550,2555,32,P,Document;P
I-Alinea,357,3,612,1008,ArialMT,#000,203,222,539,550,2555,32,P,Document;P
I-Alinea,de,3,612,1008,ArialMT,#000,224,237,539,550,2555,32,P,Document;P
I-Alinea,la,3,612,1008,ArialMT,#000,240,248,539,550,2555,32,P,Document;P
I-Alinea,Loi,3,612,1008,Arial-ItalicMT,#000,251,266,539,550,2555,32,P,Document;P
I-Alinea,sur,3,612,1008,Arial-ItalicMT,#000,269,284,539,550,2555,32,P,Document;P
I-Alinea,les,3,612,1008,Arial-ItalicMT,#000,288,302,539,550,2555,32,P,Document;P
I-Alinea,cités,3,612,1008,Arial-ItalicMT,#000,305,327,539,550,2555,32,P,Document;P
I-Alinea,et,3,612,1008,Arial-ItalicMT,#000,330,339,539,550,2555,32,P,Document;P
I-Alinea,villes,3,612,1008,Arial-ItalicMT,#000,342,367,539,550,2555,32,P,Document;P
I-Alinea,:,3,612,1008,Arial-ItalicMT,#000,370,373,539,550,2555,32,P,Document;P
B-Alinea,Règlement,3,612,1008,ArialMT,#000,106,160,564,575,2580,34,P,Document;P
I-Alinea,1306,3,612,1008,ArialMT,#000,163,188,564,575,2580,34,P,Document;P
I-Alinea,concernant,3,612,1008,ArialMT,#000,191,246,564,575,2580,34,P,Document;P
I-Alinea,la,3,612,1008,ArialMT,#000,250,258,564,575,2580,34,P,Document;P
I-Alinea,protection,3,612,1008,ArialMT,#000,262,310,564,575,2580,34,P,Document;P
I-Alinea,et,3,612,1008,ArialMT,#000,314,323,564,575,2580,34,P,Document;P
I-Alinea,l’accès,3,612,1008,ArialMT,#000,326,360,564,575,2580,34,P,Document;P
I-Alinea,aux,3,612,1008,ArialMT,#000,364,381,564,575,2580,34,P,Document;P
I-Alinea,plans,3,612,1008,ArialMT,#000,385,411,564,575,2580,34,P,Document;P
I-Alinea,d’eau,3,612,1008,ArialMT,#000,415,442,564,575,2580,34,P,Document;P
I-Alinea,du,3,612,1008,ArialMT,#000,445,458,564,575,2580,34,P,Document;P
I-Alinea,territoire,3,612,1008,ArialMT,#000,461,502,564,575,2580,34,P,Document;P
I-Alinea,de,3,612,1008,ArialMT,#000,505,517,564,575,2580,34,P,Document;P
I-Alinea,la,3,612,1008,ArialMT,#000,106,115,577,588,2593,34,P,Document;P
I-Alinea,Ville,3,612,1008,ArialMT,#000,118,139,577,588,2593,34,P,Document;P
I-Alinea,de,3,612,1008,ArialMT,#000,142,154,577,588,2593,34,P,Document;P
I-Alinea,Sainte-Adèle,3,612,1008,ArialMT,#000,157,220,577,588,2593,34,P,Document;P
B-Tableau,Par,3,612,1008,ArialMT,#000,214,231,620,631,2636,50,P,Document;Table;THead;TR;TH;P
I-Tableau,le,3,612,1008,ArialMT,#000,234,243,620,631,2636,50,P,Document;Table;THead;TR;TH;P
I-Tableau,conseil,3,612,1008,ArialMT,#000,246,280,620,631,2636,50,P,Document;Table;THead;TR;TH;P
I-Tableau,21,3,612,1008,ArialMT,#000,420,432,619,630,2635,51,P,Document;Table;THead;TR;TH;P
I-Tableau,juin,3,612,1008,ArialMT,#000,435,452,619,630,2635,51,P,Document;Table;THead;TR;TH;P
I-Tableau,2021,3,612,1008,ArialMT,#000,455,480,619,630,2635,51,P,Document;Table;THead;TR;TH;P
B-Tableau,(s),3,612,1008,ArialMT,#000,106,119,716,727,2732,45,Span,Document;P
I-Tableau,Nadine,3,612,1008,ArialMT,#000,122,157,716,727,2732,45,Span,Document;P
I-Tableau,Brière,3,612,1008,ArialMT,#000,160,190,716,727,2732,45,Span,Document;P
I-Tableau,(s),3,612,1008,ArialMT,#000,347,359,716,727,2732,45,Span,Document;P
I-Tableau,Audrey,3,612,1008,ArialMT,#000,363,397,716,727,2732,45,Span,Document;P
I-Tableau,Senécal,3,612,1008,ArialMT,#000,401,440,716,727,2732,45,Span,Document;P
I-Tableau,__________________________,3,612,1008,ArialMT,#000,106,266,729,740,2745,46,P,Document;P
I-Tableau,_______________________,3,612,1008,ArialMT,#000,347,488,729,740,2745,46,P,Document;P
I-Tableau,Nadine,3,612,1008,ArialMT,#000,106,141,741,752,2757,47,P,Document;H1
I-Tableau,Brière,3,612,1008,ArialMT,#000,144,174,741,752,2757,47,P,Document;H1
I-Tableau,Me,3,612,1008,ArialMT,#000,347,362,741,752,2757,47,P,Document;H1
I-Tableau,Audrey,3,612,1008,ArialMT,#000,366,400,741,752,2757,47,P,Document;H1
I-Tableau,Senécal,3,612,1008,ArialMT,#000,403,443,741,752,2757,47,P,Document;H1
I-Tableau,Mairesse,3,612,1008,ArialMT,#000,106,151,754,765,2770,48,P,Document;P
I-Tableau,Greffière,3,612,1008,ArialMT,#000,347,390,754,765,2770,48,P,Document;P
I-Tableau,et,3,612,1008,ArialMT,#000,393,402,754,765,2770,48,P,Document;P
I-Tableau,directrice,3,612,1008,ArialMT,#000,405,450,754,765,2770,48,P,Document;P
I-Tableau,des,3,612,1008,ArialMT,#000,453,471,754,765,2770,48,P,Document;P
I-Tableau,Services,3,612,1008,ArialMT,#000,474,516,754,765,2770,48,P,Document;P
I-Tableau,juridiques,3,612,1008,ArialMT,#000,347,394,767,778,2783,48,P,Document;P
B-Pied,Règlement,3,612,1008,BCDEEE+Cambria,#000,64,101,961,969,2977,,Artifact,
I-Pied,1306,3,612,1008,BCDEEE+Cambria,#000,102,120,961,969,2977,,Artifact,
I-Pied,concernant,3,612,1008,BCDEEE+Cambria,#000,122,160,961,969,2977,,Artifact,
I-Pied,la,3,612,1008,BCDEEE+Cambria,#000,162,168,961,969,2977,,Artifact,
I-Pied,protection,3,612,1008,BCDEEE+Cambria,#000,170,206,961,969,2977,,Artifact,
I-Pied,et,3,612,1008,BCDFEE+Cambria,#000,208,214,961,969,2977,,Artifact,
I-Pied,l’accès,3,612,1008,BCDFEE+Cambria,#000,216,238,961,969,2977,,Artifact,
I-Pied,aux,3,612,1008,BCDFEE+Cambria,#000,240,252,961,969,2977,,Artifact,
I-Pied,plans,3,612,1008,BCDFEE+Cambria,#000,254,272,961,969,2977,,Artifact,
I-Pied,d’eau,3,612,1008,BCDFEE+Cambria,#000,274,292,961,969,2977,,Artifact,
I-Pied,du,3,612,1008,BCDFEE+Cambria,#000,294,303,961,969,2977,,Artifact,
I-Pied,territoire,3,612,1008,BCDFEE+Cambria,#000,305,337,961,969,2977,,Artifact,
I-Pied,de,3,612,1008,BCDFEE+Cambria,#000,338,347,961,969,2977,,Artifact,
I-Pied,la,3,612,1008,BCDFEE+Cambria,#000,348,355,961,969,2977,,Artifact,
I-Pied,Ville,3,612,1008,BCDFEE+Cambria,#000,356,372,961,969,2977,,Artifact,
I-Pied,de,3,612,1008,BCDFEE+Cambria,#000,373,382,961,969,2977,,Artifact,
I-Pied,Sainte-Adèle–,3,612,1008,BCDFEE+Cambria,#000,383,431,961,969,2977,,Artifact,
I-Pied,21,3,612,1008,BCDEEE+Cambria,#000,433,441,961,969,2977,,Artifact,
I-Pied,juin,3,612,1008,BCDEEE+Cambria,#000,443,456,961,969,2977,,Artifact,
I-Pied,2021,3,612,1008,BCDEEE+Cambria,#000,458,476,961,969,2977,,Artifact,
I-Pied,(Adoption)Page,3,612,1008,BCDEEE+Cambria,#000,478,532,961,969,2977,,Artifact,
I-Pied,3,3,612,1008,BCDEEE+Cambria,#000,534,538,961,969,2977,,Artifact,
