sequence,segment,text,page,page_width,page_height,fontname,rgb,x0,x1,top,bottom,doctop,mcid,mctag,tagstack
O,I-Alinea,visé,11,612,792,GCDQNG+ArialMT,#000,257,276,75,86,7995,0,P,Document;Sect;P
O,I-Alinea,par,11,612,792,GCDQNG+ArialMT,#000,279,295,75,86,7995,0,P,Document;Sect;P
O,I-Alinea,la,11,612,792,GCDQNG+ArialMT,#000,298,307,75,86,7995,0,P,Document;Sect;P
O,I-Alinea,demande,11,612,792,GCDQNG+ArialMT,#000,310,356,75,86,7995,0,P,Document;Sect;P
O,I-Alinea,et,11,612,792,GCDQNG+ArialMT,#000,359,368,75,86,7995,0,P,Document;Sect;P
O,I-Alinea,faire,11,612,792,GCDQNG+ArialMT,#000,371,393,75,86,7995,0,P,Document;Sect;P
O,I-Alinea,publier,11,612,792,GCDQNG+ArialMT,#000,396,428,75,86,7995,0,P,Document;Sect;P
O,I-Alinea,un,11,612,792,GCDQNG+ArialMT,#000,432,444,75,86,7995,0,P,Document;Sect;P
O,I-Alinea,avis,11,612,792,GCDQNG+ArialMT,#000,447,467,75,86,7995,0,P,Document;Sect;P
O,I-Alinea,conformément,11,612,792,GCDQNG+ArialMT,#000,470,540,75,86,7995,0,P,Document;Sect;P
O,I-Alinea,aux,11,612,792,GCDQNG+ArialMT,#000,165,182,87,99,8007,0,P,Document;Sect;P
O,I-Alinea,prescriptions,11,612,792,GCDQNG+ArialMT,#000,186,248,87,99,8007,0,P,Document;Sect;P
O,I-Alinea,de,11,612,792,GCDQNG+ArialMT,#000,251,263,87,99,8007,0,P,Document;Sect;P
O,I-Alinea,la,11,612,792,GCDQNG+ArialMT,#000,266,275,87,99,8007,0,P,Document;Sect;P
O,I-Alinea,Loi,11,612,792,WLDKDV+Arial-ItalicMT,#000,278,292,87,99,8007,0,P,Document;Sect;P
O,I-Alinea,sur,11,612,792,WLDKDV+Arial-ItalicMT,#000,296,311,87,99,8007,0,P,Document;Sect;P
O,I-Alinea,l'aménagement,11,612,792,WLDKDV+Arial-ItalicMT,#000,314,389,87,99,8007,0,P,Document;Sect;P
O,I-Alinea,et,11,612,792,WLDKDV+Arial-ItalicMT,#000,392,401,87,99,8007,0,P,Document;Sect;P
O,I-Alinea,l'urbanisme.,11,612,792,WLDKDV+Arial-ItalicMT,#000,404,463,87,99,8007,0,P,Document;Sect;P
O,B-Article,23.3.8,11,612,792,GCDQNG+ArialMT,#000,108,139,112,123,8032,1,H3,Document;Sect;H3
O,I-Article,Décision,11,612,792,QZBYXM+Arial-BoldMT,#000,162,207,113,124,8033,1,H3,Document;Sect;H3
O,I-Article,du,11,612,792,QZBYXM+Arial-BoldMT,#000,210,223,113,124,8033,1,H3,Document;Sect;H3
O,I-Article,Conseil,11,612,792,QZBYXM+Arial-BoldMT,#000,226,265,113,124,8033,1,H3,Document;Sect;H3
O,B-Alinea,Le,11,612,792,GCDQNG+ArialMT,#000,165,177,131,142,8051,2,P,Document;Sect;P
O,I-Alinea,Conseil,11,612,792,GCDQNG+ArialMT,#000,181,218,131,142,8051,2,P,Document;Sect;P
O,I-Alinea,municipal,11,612,792,GCDQNG+ArialMT,#000,222,269,131,142,8051,2,P,Document;Sect;P
O,I-Alinea,rend,11,612,792,GCDQNG+ArialMT,#000,273,295,131,142,8051,2,P,Document;Sect;P
O,I-Alinea,sa,11,612,792,GCDQNG+ArialMT,#000,300,311,131,142,8051,2,P,Document;Sect;P
O,I-Alinea,décision,11,612,792,GCDQNG+ArialMT,#000,316,356,131,142,8051,2,P,Document;Sect;P
O,I-Alinea,par,11,612,792,GCDQNG+ArialMT,#000,360,376,131,142,8051,2,P,Document;Sect;P
O,I-Alinea,résolution,11,612,792,GCDQNG+ArialMT,#000,381,428,131,142,8051,2,P,Document;Sect;P
O,I-Alinea,après,11,612,792,GCDQNG+ArialMT,#000,433,460,131,142,8051,2,P,Document;Sect;P
O,I-Alinea,consultation,11,612,792,GCDQNG+ArialMT,#000,465,523,131,142,8051,2,P,Document;Sect;P
O,I-Alinea,de,11,612,792,GCDQNG+ArialMT,#000,528,540,131,142,8051,2,P,Document;Sect;P
O,I-Alinea,l'avis,11,612,792,GCDQNG+ArialMT,#000,165,189,144,155,8064,2,P,Document;Sect;P
O,I-Alinea,du,11,612,792,GCDQNG+ArialMT,#000,193,205,144,155,8064,2,P,Document;Sect;P
O,I-Alinea,comité,11,612,792,GCDQNG+ArialMT,#000,209,241,144,155,8064,2,P,Document;Sect;P
O,I-Alinea,consultatif,11,612,792,GCDQNG+ArialMT,#000,245,295,144,155,8064,2,P,Document;Sect;P
O,I-Alinea,d'urbanisme.,11,612,792,GCDQNG+ArialMT,#000,299,361,144,155,8064,2,P,Document;Sect;P
O,I-Alinea,Une,11,612,792,GCDQNG+ArialMT,#000,365,385,144,155,8064,2,P,Document;Sect;P
O,I-Alinea,copie,11,612,792,GCDQNG+ArialMT,#000,389,415,144,155,8064,2,P,Document;Sect;P
O,I-Alinea,de,11,612,792,GCDQNG+ArialMT,#000,419,431,144,155,8064,2,P,Document;Sect;P
O,I-Alinea,la,11,612,792,GCDQNG+ArialMT,#000,435,444,144,155,8064,2,P,Document;Sect;P
O,I-Alinea,résolution,11,612,792,GCDQNG+ArialMT,#000,448,495,144,155,8064,2,P,Document;Sect;P
O,I-Alinea,doit,11,612,792,GCDQNG+ArialMT,#000,499,517,144,155,8064,2,P,Document;Sect;P
O,I-Alinea,être,11,612,792,GCDQNG+ArialMT,#000,521,540,144,155,8064,2,P,Document;Sect;P
O,I-Alinea,transmise,11,612,792,GCDQNG+ArialMT,#000,165,212,156,167,8076,2,P,Document;Sect;P
O,I-Alinea,au,11,612,792,GCDQNG+ArialMT,#000,216,228,156,167,8076,2,P,Document;Sect;P
O,I-Alinea,requérant.,11,612,792,GCDQNG+ArialMT,#000,231,281,156,167,8076,2,P,Document;Sect;P
O,B-Alinea,Si,11,612,792,GCDQNG+ArialMT,#000,165,174,178,189,8098,3,P,Document;Sect;P
O,I-Alinea,le,11,612,792,GCDQNG+ArialMT,#000,178,187,178,189,8098,3,P,Document;Sect;P
O,I-Alinea,Conseil,11,612,792,GCDQNG+ArialMT,#000,190,227,178,189,8098,3,P,Document;Sect;P
O,I-Alinea,refuse,11,612,792,GCDQNG+ArialMT,#000,230,261,178,189,8098,3,P,Document;Sect;P
O,I-Alinea,la,11,612,792,GCDQNG+ArialMT,#000,265,273,178,189,8098,3,P,Document;Sect;P
O,I-Alinea,demande,11,612,792,GCDQNG+ArialMT,#000,277,323,178,189,8098,3,P,Document;Sect;P
O,I-Alinea,"déposée,",11,612,792,GCDQNG+ArialMT,#000,326,371,178,189,8098,3,P,Document;Sect;P
O,I-Alinea,la,11,612,792,GCDQNG+ArialMT,#000,375,383,178,189,8098,3,P,Document;Sect;P
O,I-Alinea,résolution,11,612,792,GCDQNG+ArialMT,#000,387,435,178,189,8098,3,P,Document;Sect;P
O,I-Alinea,indique,11,612,792,GCDQNG+ArialMT,#000,438,474,178,189,8098,3,P,Document;Sect;P
O,I-Alinea,les,11,612,792,GCDQNG+ArialMT,#000,477,491,178,189,8098,3,P,Document;Sect;P
O,I-Alinea,motifs,11,612,792,GCDQNG+ArialMT,#000,495,524,178,189,8098,3,P,Document;Sect;P
O,I-Alinea,du,11,612,792,GCDQNG+ArialMT,#000,528,540,178,189,8098,3,P,Document;Sect;P
O,I-Alinea,refus.,11,612,792,GCDQNG+ArialMT,#000,165,192,190,201,8110,3,P,Document;Sect;P
O,B-Article,23.3.9,11,612,792,GCDQNG+ArialMT,#000,108,139,215,226,8135,4,H3,Document;Sect;H3
O,I-Article,Registre,11,612,792,QZBYXM+Arial-BoldMT,#000,162,205,216,227,8136,4,H3,Document;Sect;H3
O,B-Alinea,La,11,612,792,GCDQNG+ArialMT,#000,165,177,234,245,8154,5,P,Document;Sect;P
O,I-Alinea,demande,11,612,792,GCDQNG+ArialMT,#000,183,228,234,245,8154,5,P,Document;Sect;P
O,I-Alinea,d'autorisation,11,612,792,GCDQNG+ArialMT,#000,234,299,234,245,8154,5,P,Document;Sect;P
O,I-Alinea,d'un,11,612,792,GCDQNG+ArialMT,#000,305,325,234,245,8154,5,P,Document;Sect;P
O,I-Alinea,usage,11,612,792,GCDQNG+ArialMT,#000,331,361,234,245,8154,5,P,Document;Sect;P
O,I-Alinea,"conditionnel,",11,612,792,GCDQNG+ArialMT,#000,366,428,234,245,8154,5,P,Document;Sect;P
O,I-Alinea,l'avis,11,612,792,GCDQNG+ArialMT,#000,434,458,234,245,8154,5,P,Document;Sect;P
O,I-Alinea,écrit,11,612,792,GCDQNG+ArialMT,#000,463,484,234,245,8154,5,P,Document;Sect;P
O,I-Alinea,du,11,612,792,GCDQNG+ArialMT,#000,490,502,234,245,8154,5,P,Document;Sect;P
O,I-Alinea,comité,11,612,792,GCDQNG+ArialMT,#000,508,540,234,245,8154,5,P,Document;Sect;P
O,I-Alinea,consultatif,11,612,792,GCDQNG+ArialMT,#000,165,214,246,257,8166,5,P,Document;Sect;P
O,I-Alinea,d'urbanisme,11,612,792,GCDQNG+ArialMT,#000,218,277,246,257,8166,5,P,Document;Sect;P
O,I-Alinea,et,11,612,792,GCDQNG+ArialMT,#000,281,290,246,257,8166,5,P,Document;Sect;P
O,I-Alinea,la,11,612,792,GCDQNG+ArialMT,#000,293,302,246,257,8166,5,P,Document;Sect;P
O,I-Alinea,résolution,11,612,792,GCDQNG+ArialMT,#000,305,353,246,257,8166,5,P,Document;Sect;P
O,I-Alinea,du,11,612,792,GCDQNG+ArialMT,#000,356,368,246,257,8166,5,P,Document;Sect;P
O,I-Alinea,Conseil,11,612,792,GCDQNG+ArialMT,#000,372,408,246,257,8166,5,P,Document;Sect;P
O,I-Alinea,la,11,612,792,GCDQNG+ArialMT,#000,412,420,246,257,8166,5,P,Document;Sect;P
O,I-Alinea,concernant,11,612,792,GCDQNG+ArialMT,#000,424,478,246,257,8166,5,P,Document;Sect;P
O,I-Alinea,sont,11,612,792,GCDQNG+ArialMT,#000,482,502,246,257,8166,5,P,Document;Sect;P
O,I-Alinea,inscrits,11,612,792,GCDQNG+ArialMT,#000,506,540,246,257,8166,5,P,Document;Sect;P
O,I-Alinea,par,11,612,792,GCDQNG+ArialMT,#000,165,181,259,270,8179,5,P,Document;Sect;P
O,I-Alinea,le,11,612,792,GCDQNG+ArialMT,#000,184,192,259,270,8179,5,P,Document;Sect;P
O,I-Alinea,secrétaire,11,612,792,GCDQNG+ArialMT,#000,195,244,259,270,8179,5,P,Document;Sect;P
O,I-Alinea,du,11,612,792,GCDQNG+ArialMT,#000,247,259,259,270,8179,5,P,Document;Sect;P
O,I-Alinea,"comité,",11,612,792,GCDQNG+ArialMT,#000,262,297,259,270,8179,5,P,Document;Sect;P
O,I-Alinea,au,11,612,792,GCDQNG+ArialMT,#000,300,313,259,270,8179,5,P,Document;Sect;P
O,I-Alinea,registre,11,612,792,GCDQNG+ArialMT,#000,316,353,259,270,8179,5,P,Document;Sect;P
O,I-Alinea,constitué,11,612,792,GCDQNG+ArialMT,#000,356,400,259,270,8179,5,P,Document;Sect;P
O,I-Alinea,à,11,612,792,GCDQNG+ArialMT,#000,402,409,259,270,8179,5,P,Document;Sect;P
O,I-Alinea,cette,11,612,792,GCDQNG+ArialMT,#000,412,436,259,270,8179,5,P,Document;Sect;P
O,I-Alinea,fin.,11,612,792,GCDQNG+ArialMT,#000,439,453,259,270,8179,5,P,Document;Sect;P
O,B-Article,23.3.10,11,612,792,GCDQNG+ArialMT,#000,108,145,284,295,8204,6,H3,Document;Sect;H3
O,I-Article,Délivrance,11,612,792,QZBYXM+Arial-BoldMT,#000,162,217,284,295,8204,6,H3,Document;Sect;H3
O,I-Article,du,11,612,792,QZBYXM+Arial-BoldMT,#000,219,233,284,295,8204,6,H3,Document;Sect;H3
O,I-Article,permis,11,612,792,QZBYXM+Arial-BoldMT,#000,236,271,284,295,8204,6,H3,Document;Sect;H3
O,I-Article,ou,11,612,792,QZBYXM+Arial-BoldMT,#000,274,287,284,295,8204,6,H3,Document;Sect;H3
O,I-Article,certificat,11,612,792,QZBYXM+Arial-BoldMT,#000,290,335,284,295,8204,6,H3,Document;Sect;H3
O,B-Alinea,Lorsque,11,612,792,GCDQNG+ArialMT,#000,165,204,302,313,8222,7,P,Document;Sect;P
O,I-Alinea,requis,11,612,792,GCDQNG+ArialMT,#000,210,239,302,313,8222,7,P,Document;Sect;P
O,I-Alinea,et,11,612,792,GCDQNG+ArialMT,#000,245,254,302,313,8222,7,P,Document;Sect;P
O,I-Alinea,sur,11,612,792,GCDQNG+ArialMT,#000,259,274,302,313,8222,7,P,Document;Sect;P
O,I-Alinea,présentation,11,612,792,GCDQNG+ArialMT,#000,279,340,302,313,8222,7,P,Document;Sect;P
O,I-Alinea,d'une,11,612,792,GCDQNG+ArialMT,#000,345,371,302,313,8222,7,P,Document;Sect;P
O,I-Alinea,copie,11,612,792,GCDQNG+ArialMT,#000,377,403,302,313,8222,7,P,Document;Sect;P
O,I-Alinea,de,11,612,792,GCDQNG+ArialMT,#000,408,420,302,313,8222,7,P,Document;Sect;P
O,I-Alinea,la,11,612,792,GCDQNG+ArialMT,#000,425,434,302,313,8222,7,P,Document;Sect;P
O,I-Alinea,résolution,11,612,792,GCDQNG+ArialMT,#000,439,487,302,313,8222,7,P,Document;Sect;P
O,I-Alinea,autorisant,11,612,792,GCDQNG+ArialMT,#000,492,540,302,313,8222,7,P,Document;Sect;P
O,I-Alinea,l'usage,11,612,792,GCDQNG+ArialMT,#000,165,199,315,326,8235,7,P,Document;Sect;P
O,I-Alinea,"conditionnel,",11,612,792,GCDQNG+ArialMT,#000,203,265,315,326,8235,7,P,Document;Sect;P
O,I-Alinea,le,11,612,792,GCDQNG+ArialMT,#000,269,277,315,326,8235,7,P,Document;Sect;P
O,I-Alinea,fonctionnaire,11,612,792,GCDQNG+ArialMT,#000,281,344,315,326,8235,7,P,Document;Sect;P
O,I-Alinea,désigné,11,612,792,GCDQNG+ArialMT,#000,348,387,315,326,8235,7,P,Document;Sect;P
O,I-Alinea,délivre,11,612,792,GCDQNG+ArialMT,#000,391,423,315,326,8235,7,P,Document;Sect;P
O,I-Alinea,au,11,612,792,GCDQNG+ArialMT,#000,427,439,315,326,8235,7,P,Document;Sect;P
O,I-Alinea,requérant,11,612,792,GCDQNG+ArialMT,#000,443,490,315,326,8235,7,P,Document;Sect;P
O,I-Alinea,le,11,612,792,GCDQNG+ArialMT,#000,494,503,315,326,8235,7,P,Document;Sect;P
O,I-Alinea,permis,11,612,792,GCDQNG+ArialMT,#000,507,540,315,326,8235,7,P,Document;Sect;P
O,I-Alinea,de,11,612,792,GCDQNG+ArialMT,#000,165,177,328,339,8248,7,P,Document;Sect;P
O,I-Alinea,lotissement,11,612,792,GCDQNG+ArialMT,#000,180,236,328,339,8248,7,P,Document;Sect;P
O,I-Alinea,ou,11,612,792,GCDQNG+ArialMT,#000,240,252,328,339,8248,7,P,Document;Sect;P
O,I-Alinea,de,11,612,792,GCDQNG+ArialMT,#000,256,268,328,339,8248,7,P,Document;Sect;P
O,I-Alinea,construction,11,612,792,GCDQNG+ArialMT,#000,271,331,328,339,8248,7,P,Document;Sect;P
O,I-Alinea,ou,11,612,792,GCDQNG+ArialMT,#000,334,347,328,339,8248,7,P,Document;Sect;P
O,I-Alinea,le,11,612,792,GCDQNG+ArialMT,#000,350,359,328,339,8248,7,P,Document;Sect;P
O,I-Alinea,certificat,11,612,792,GCDQNG+ArialMT,#000,362,403,328,339,8248,7,P,Document;Sect;P
O,I-Alinea,d'autorisation,11,612,792,GCDQNG+ArialMT,#000,407,472,328,339,8248,7,P,Document;Sect;P
O,I-Alinea,prévu,11,612,792,GCDQNG+ArialMT,#000,475,503,328,339,8248,7,P,Document;Sect;P
O,I-Alinea,par,11,612,792,GCDQNG+ArialMT,#000,506,522,328,339,8248,7,P,Document;Sect;P
O,I-Alinea,les,11,612,792,GCDQNG+ArialMT,#000,526,540,328,339,8248,7,P,Document;Sect;P
O,I-Alinea,règlements,11,612,792,GCDQNG+ArialMT,#000,165,219,340,351,8260,7,P,Document;Sect;P
O,I-Alinea,de,11,612,792,GCDQNG+ArialMT,#000,223,235,340,351,8260,7,P,Document;Sect;P
O,I-Alinea,zonage,11,612,792,GCDQNG+ArialMT,#000,239,275,340,351,8260,7,P,Document;Sect;P
O,I-Alinea,ou,11,612,792,GCDQNG+ArialMT,#000,280,292,340,351,8260,7,P,Document;Sect;P
O,I-Alinea,de,11,612,792,GCDQNG+ArialMT,#000,296,308,340,351,8260,7,P,Document;Sect;P
O,I-Alinea,lotissement,11,612,792,GCDQNG+ArialMT,#000,312,368,340,351,8260,7,P,Document;Sect;P
O,I-Alinea,et,11,612,792,GCDQNG+ArialMT,#000,372,381,340,351,8260,7,P,Document;Sect;P
O,I-Alinea,le,11,612,792,GCDQNG+ArialMT,#000,385,393,340,351,8260,7,P,Document;Sect;P
O,I-Alinea,règlement,11,612,792,GCDQNG+ArialMT,#000,397,446,340,351,8260,7,P,Document;Sect;P
O,I-Alinea,sur,11,612,792,GCDQNG+ArialMT,#000,450,466,340,351,8260,7,P,Document;Sect;P
O,I-Alinea,l'application,11,612,792,GCDQNG+ArialMT,#000,470,527,340,351,8260,7,P,Document;Sect;P
O,I-Alinea,et,11,612,792,GCDQNG+ArialMT,#000,531,540,340,351,8260,7,P,Document;Sect;P
O,I-Alinea,l'administration,11,612,792,GCDQNG+ArialMT,#000,165,238,353,364,8273,7,P,Document;Sect;P
O,I-Alinea,de,11,612,792,GCDQNG+ArialMT,#000,241,254,353,364,8273,7,P,Document;Sect;P
O,I-Alinea,la,11,612,792,GCDQNG+ArialMT,#000,257,266,353,364,8273,7,P,Document;Sect;P
O,I-Alinea,réglementation,11,612,792,GCDQNG+ArialMT,#000,269,342,353,364,8273,7,P,Document;Sect;P
O,I-Alinea,d'urbanisme.,11,612,792,GCDQNG+ArialMT,#000,346,408,353,364,8273,7,P,Document;Sect;P
O,I-Alinea,Si,11,612,792,GCDQNG+ArialMT,#000,412,422,353,364,8273,7,P,Document;Sect;P
O,I-Alinea,la,11,612,792,GCDQNG+ArialMT,#000,425,434,353,364,8273,7,P,Document;Sect;P
O,I-Alinea,délivrance,11,612,792,GCDQNG+ArialMT,#000,437,487,353,364,8273,7,P,Document;Sect;P
O,I-Alinea,du,11,612,792,GCDQNG+ArialMT,#000,491,503,353,364,8273,7,P,Document;Sect;P
O,I-Alinea,permis,11,612,792,GCDQNG+ArialMT,#000,507,540,353,364,8273,7,P,Document;Sect;P
O,I-Alinea,ou,11,612,792,GCDQNG+ArialMT,#000,165,177,365,377,8285,7,P,Document;Sect;P
O,I-Alinea,du,11,612,792,GCDQNG+ArialMT,#000,184,196,365,377,8285,7,P,Document;Sect;P
O,I-Alinea,certificat,11,612,792,GCDQNG+ArialMT,#000,202,243,365,377,8285,7,P,Document;Sect;P
O,I-Alinea,exige,11,612,792,GCDQNG+ArialMT,#000,250,276,365,377,8285,7,P,Document;Sect;P
O,I-Alinea,l'acceptation,11,612,792,GCDQNG+ArialMT,#000,283,344,365,377,8285,7,P,Document;Sect;P
O,I-Alinea,préalable,11,612,792,GCDQNG+ArialMT,#000,350,396,365,377,8285,7,P,Document;Sect;P
O,I-Alinea,d'un,11,612,792,GCDQNG+ArialMT,#000,402,423,365,377,8285,7,P,Document;Sect;P
O,I-Alinea,plan,11,612,792,GCDQNG+ArialMT,#000,429,450,365,377,8285,7,P,Document;Sect;P
O,I-Alinea,d'implantation,11,612,792,GCDQNG+ArialMT,#000,457,524,365,377,8285,7,P,Document;Sect;P
O,I-Alinea,et,11,612,792,GCDQNG+ArialMT,#000,531,540,365,377,8285,7,P,Document;Sect;P
O,I-Alinea,d'intégration,11,612,792,GCDQNG+ArialMT,#000,165,224,378,389,8298,7,P,Document;Sect;P
O,I-Alinea,"architecturale,",11,612,792,GCDQNG+ArialMT,#000,227,296,378,389,8298,7,P,Document;Sect;P
O,I-Alinea,cette,11,612,792,GCDQNG+ArialMT,#000,299,323,378,389,8298,7,P,Document;Sect;P
O,I-Alinea,exigence,11,612,792,GCDQNG+ArialMT,#000,326,370,378,389,8298,7,P,Document;Sect;P
O,I-Alinea,continue,11,612,792,GCDQNG+ArialMT,#000,373,415,378,389,8298,7,P,Document;Sect;P
O,I-Alinea,de,11,612,792,GCDQNG+ArialMT,#000,418,430,378,389,8298,7,P,Document;Sect;P
O,I-Alinea,s'appliquer.,11,612,792,GCDQNG+ArialMT,#000,433,489,378,389,8298,7,P,Document;Sect;P
O,B-Alinea,De,11,612,792,GCDQNG+ArialMT,#000,165,179,400,411,8320,8,P,Document;Sect;P
O,I-Alinea,"plus,",11,612,792,GCDQNG+ArialMT,#000,181,205,400,411,8320,8,P,Document;Sect;P
O,I-Alinea,la,11,612,792,GCDQNG+ArialMT,#000,207,216,400,411,8320,8,P,Document;Sect;P
O,I-Alinea,demande,11,612,792,GCDQNG+ArialMT,#000,218,264,400,411,8320,8,P,Document;Sect;P
O,I-Alinea,accompagnée,11,612,792,GCDQNG+ArialMT,#000,267,336,400,411,8320,8,P,Document;Sect;P
O,I-Alinea,de,11,612,792,GCDQNG+ArialMT,#000,338,350,400,411,8320,8,P,Document;Sect;P
O,I-Alinea,tous,11,612,792,GCDQNG+ArialMT,#000,353,374,400,411,8320,8,P,Document;Sect;P
O,I-Alinea,les,11,612,792,GCDQNG+ArialMT,#000,376,390,400,411,8320,8,P,Document;Sect;P
O,I-Alinea,plans,11,612,792,GCDQNG+ArialMT,#000,393,419,400,411,8320,8,P,Document;Sect;P
O,I-Alinea,et,11,612,792,GCDQNG+ArialMT,#000,422,431,400,411,8320,8,P,Document;Sect;P
O,I-Alinea,documents,11,612,792,GCDQNG+ArialMT,#000,433,487,400,411,8320,8,P,Document;Sect;P
O,I-Alinea,exigés,11,612,792,GCDQNG+ArialMT,#000,490,522,400,411,8320,8,P,Document;Sect;P
O,I-Alinea,par,11,612,792,GCDQNG+ArialMT,#000,524,540,400,411,8320,8,P,Document;Sect;P
O,I-Alinea,"règlement,",11,612,792,GCDQNG+ArialMT,#000,165,217,413,424,8333,8,P,Document;Sect;P
O,I-Alinea,doit,11,612,792,GCDQNG+ArialMT,#000,227,245,413,424,8333,8,P,Document;Sect;P
O,I-Alinea,être,11,612,792,GCDQNG+ArialMT,#000,255,274,413,424,8333,8,P,Document;Sect;P
O,I-Alinea,conforme,11,612,792,GCDQNG+ArialMT,#000,284,330,413,424,8333,8,P,Document;Sect;P
O,I-Alinea,aux,11,612,792,GCDQNG+ArialMT,#000,340,358,413,424,8333,8,P,Document;Sect;P
O,I-Alinea,dispositions,11,612,792,GCDQNG+ArialMT,#000,368,425,413,424,8333,8,P,Document;Sect;P
O,I-Alinea,des,11,612,792,GCDQNG+ArialMT,#000,435,453,413,424,8333,8,P,Document;Sect;P
O,I-Alinea,règlements,11,612,792,GCDQNG+ArialMT,#000,463,518,413,424,8333,8,P,Document;Sect;P
O,I-Alinea,de,11,612,792,GCDQNG+ArialMT,#000,528,540,413,424,8333,8,P,Document;Sect;P
O,I-Alinea,"construction,",11,612,792,GCDQNG+ArialMT,#000,165,227,425,436,8345,8,P,Document;Sect;P
O,I-Alinea,de,11,612,792,GCDQNG+ArialMT,#000,235,247,425,436,8345,8,P,Document;Sect;P
O,I-Alinea,zonage,11,612,792,GCDQNG+ArialMT,#000,255,291,425,436,8345,8,P,Document;Sect;P
O,I-Alinea,et,11,612,792,GCDQNG+ArialMT,#000,298,307,425,436,8345,8,P,Document;Sect;P
O,I-Alinea,de,11,612,792,GCDQNG+ArialMT,#000,315,327,425,436,8345,8,P,Document;Sect;P
O,I-Alinea,lotissement,11,612,792,GCDQNG+ArialMT,#000,335,391,425,436,8345,8,P,Document;Sect;P
O,I-Alinea,qui,11,612,792,GCDQNG+ArialMT,#000,398,413,425,436,8345,8,P,Document;Sect;P
O,I-Alinea,ne,11,612,792,GCDQNG+ArialMT,#000,420,433,425,436,8345,8,P,Document;Sect;P
O,I-Alinea,font,11,612,792,GCDQNG+ArialMT,#000,440,459,425,436,8345,8,P,Document;Sect;P
O,I-Alinea,pas,11,612,792,GCDQNG+ArialMT,#000,466,484,425,436,8345,8,P,Document;Sect;P
O,I-Alinea,l'objet,11,612,792,GCDQNG+ArialMT,#000,492,520,425,436,8345,8,P,Document;Sect;P
O,I-Alinea,de,11,612,792,GCDQNG+ArialMT,#000,528,540,425,436,8345,8,P,Document;Sect;P
O,I-Alinea,l'autorisation,11,612,792,GCDQNG+ArialMT,#000,165,226,438,449,8358,8,P,Document;Sect;P
O,I-Alinea,de,11,612,792,GCDQNG+ArialMT,#000,229,241,438,449,8358,8,P,Document;Sect;P
O,I-Alinea,l'usage,11,612,792,GCDQNG+ArialMT,#000,245,279,438,449,8358,8,P,Document;Sect;P
O,I-Alinea,conditionnel.,11,612,792,GCDQNG+ArialMT,#000,282,344,438,449,8358,8,P,Document;Sect;P
O,B-Article,23.4,11,612,792,QZBYXM+Arial-BoldMT,#000,108,129,469,480,8389,9,H2,Document;Sect;H2
O,I-Article,Critère,11,612,792,QZBYXM+Arial-BoldMT,#000,162,198,469,480,8389,10,Span,Document;Sect;H2;Span
O,I-Article,d'évaluation,11,612,792,QZBYXM+Arial-BoldMT,#000,201,264,469,480,8389,10,Span,Document;Sect;H2;Span
O,B-Article,23.4.1,11,612,792,GCDQNG+ArialMT,#000,108,139,493,504,8413,12,H3,Document;Sect;H3
O,I-Article,Centre,11,612,792,QZBYXM+Arial-BoldMT,#000,162,196,494,505,8414,12,H3,Document;Sect;H3
O,I-Article,communautaire,11,612,792,QZBYXM+Arial-BoldMT,#000,199,280,494,505,8414,12,H3,Document;Sect;H3
O,I-Article,socio-récréatif,11,612,792,QZBYXM+Arial-BoldMT,#000,283,357,494,505,8414,12,H3,Document;Sect;H3
O,I-Article,de,11,612,792,QZBYXM+Arial-BoldMT,#000,360,373,494,505,8414,12,H3,Document;Sect;H3
O,I-Article,villégiature,11,612,792,QZBYXM+Arial-BoldMT,#000,376,433,494,505,8414,12,H3,Document;Sect;H3
O,I-Article,dans,11,612,792,QZBYXM+Arial-BoldMT,#000,436,462,494,505,8414,12,H3,Document;Sect;H3
O,I-Article,la,11,612,792,QZBYXM+Arial-BoldMT,#000,465,474,494,505,8414,12,H3,Document;Sect;H3
O,I-Article,zone,11,612,792,QZBYXM+Arial-BoldMT,#000,477,501,494,505,8414,12,H3,Document;Sect;H3
O,I-Article,Ha-600,11,612,792,QZBYXM+Arial-BoldMT,#000,505,540,494,505,8414,12,H3,Document;Sect;H3
O,I-Article,et,11,612,792,QZBYXM+Arial-BoldMT,#000,162,172,506,517,8426,12,H3,Document;Sect;H3
O,I-Article,Hb-111,11,612,792,QZBYXM+Arial-BoldMT,#000,174,211,506,517,8426,12,H3,Document;Sect;H3
B-Amendement,B-Alinea,"(modifié,",11,612,792,GCDQNG+ArialMT,#000,108,139,524,532,8444,13,P,Document;Sect;P
I-Amendement,I-Alinea,règlement,11,612,792,GCDQNG+ArialMT,#000,141,177,524,532,8444,13,P,Document;Sect;P
I-Amendement,I-Alinea,numéro,11,612,792,GCDQNG+ArialMT,#000,179,206,524,532,8444,13,P,Document;Sect;P
I-Amendement,I-Alinea,"2011-U58-2,",11,612,792,GCDQNG+ArialMT,#000,208,252,524,532,8444,13,P,Document;Sect;P
I-Amendement,I-Alinea,entré,11,612,792,GCDQNG+ArialMT,#000,255,273,524,532,8444,13,P,Document;Sect;P
I-Amendement,I-Alinea,en,11,612,792,GCDQNG+ArialMT,#000,275,284,524,532,8444,13,P,Document;Sect;P
