sequence,segment,text,page,page_width,page_height,fontname,rgb,x0,x1,top,bottom,doctop,mcid,mctag,tagstack
O,B-Tete,7-1,121,612,792,ArialMT,#000,527,540,37,46,95077,,Artifact,
O,I-Pied,et,199,612,792,ArialMT,#000,438,445,760,768,157576,,Artifact,
O,I-Pied,au,199,612,792,ArialMT,#000,447,456,760,768,157576,,Artifact,
O,I-Pied,stationnement,199,612,792,ArialMT,#000,458,508,760,768,157576,,Artifact,
O,I-Pied,hors,199,612,792,ArialMT,#000,511,526,760,768,157576,,Artifact,
O,I-Pied,rue,199,612,792,ArialMT,#000,528,540,760,768,157576,,Artifact,
O,B-Tete,14-1,287,612,792,ArialMT,#000,522,540,37,46,226549,,Artifact,
O,B-Chapitre,CHAPITRE,287,612,792,Arial-BoldMT,#000,287,359,74,88,226586,0,P,Document;H1
O,I-Chapitre,14,287,612,792,Arial-BoldMT,#000,363,379,74,88,226586,0,P,Document;H1
O,B-Chapitre,14,287,612,792,Arial-BoldMT,#fff,269,270,84,85,226596,0,P,Document;H1
O,I-Chapitre,DISPOSITIONS,287,612,792,Arial-BoldMT,#000,141,241,93,107,226605,0,P,Document;H1
O,I-Chapitre,RELATIVES,287,612,792,Arial-BoldMT,#000,244,323,93,107,226605,0,P,Document;H1
O,I-Chapitre,AUX,287,612,792,Arial-BoldMT,#000,327,356,93,107,226605,0,P,Document;H1
O,I-Chapitre,"CLÔTURES,",287,612,792,Arial-BoldMT,#000,360,441,93,107,226605,0,P,Document;H1
O,I-Chapitre,AUX,287,612,792,Arial-BoldMT,#000,445,474,93,107,226605,0,P,Document;H1
O,I-Chapitre,"HAIES,",287,612,792,Arial-BoldMT,#000,478,525,93,107,226605,0,P,Document;H1
O,I-Chapitre,AUX,287,612,792,Arial-BoldMT,#000,143,172,113,127,226625,0,P,Document;H1
O,I-Chapitre,"MURETS,",287,612,792,Arial-BoldMT,#000,176,239,113,127,226625,0,P,Document;H1
O,I-Chapitre,AUX,287,612,792,Arial-BoldMT,#000,243,273,113,127,226625,0,P,Document;H1
O,I-Chapitre,ÉCRANS,287,612,792,Arial-BoldMT,#000,277,336,113,127,226625,0,P,Document;H1
O,I-Chapitre,VISUELS,287,612,792,Arial-BoldMT,#000,340,399,113,127,226625,0,P,Document;H1
O,I-Chapitre,ET,287,612,792,Arial-BoldMT,#000,403,421,113,127,226625,0,P,Document;H1
O,I-Chapitre,AUX,287,612,792,Arial-BoldMT,#000,425,455,113,127,226625,0,P,Document;H1
O,I-Chapitre,MURS,287,612,792,Arial-BoldMT,#000,458,500,113,127,226625,0,P,Document;H1
O,I-Chapitre,DE,287,612,792,Arial-BoldMT,#000,504,523,113,127,226625,0,P,Document;H1
O,I-Chapitre,SOUTÈNEMENT,287,612,792,Arial-BoldMT,#000,279,387,132,146,226644,0,P,Document;H1
O,O,______________________________________,287,612,792,Arial-BoldMT,#000,72,232,151,159,226663,1,P,Document;P
B-Amendement,B-Alinea,"222-66-2021,",287,612,792,ArialMT,#000,72,117,162,170,226674,2,P,Document;P
I-Amendement,I-Alinea,a.,287,612,792,ArialMT,#000,119,125,162,170,226674,2,P,Document;P
I-Amendement,I-Alinea,305,287,612,792,ArialMT,#000,127,140,162,170,226674,2,P,Document;P
I-Amendement,I-Alinea,(2021),287,612,792,ArialMT,#000,141,163,162,170,226674,2,P,Document;P
O,B-Article,235.,287,612,792,Arial-BoldMT,#000,72,96,183,195,226695,3,P,Document;H3
O,I-Article,DOMAINE,287,612,792,Arial-BoldMT,#000,107,164,183,195,226695,3,P,Document;H3
O,I-Article,D’APPLICATION,287,612,792,Arial-BoldMT,#000,167,261,183,195,226695,3,P,Document;H3
O,B-Alinea,Les,287,612,792,ArialMT,#000,108,127,206,218,226718,4,P,Document;P
O,I-Alinea,dispositions,287,612,792,ArialMT,#000,129,189,206,218,226718,4,P,Document;P
O,I-Alinea,contenues,287,612,792,ArialMT,#000,192,245,206,218,226718,4,P,Document;P
O,I-Alinea,dans,287,612,792,ArialMT,#000,248,273,206,218,226718,4,P,Document;P
O,I-Alinea,ce,287,612,792,ArialMT,#000,275,288,206,218,226718,4,P,Document;P
O,I-Alinea,chapitre,287,612,792,ArialMT,#000,290,331,206,218,226718,4,P,Document;P
O,I-Alinea,s’appliquent,287,612,792,ArialMT,#000,333,395,206,218,226718,4,P,Document;P
O,I-Alinea,à,287,612,792,ArialMT,#000,397,404,206,218,226718,4,P,Document;P
O,I-Alinea,toutes,287,612,792,ArialMT,#000,406,438,206,218,226718,4,P,Document;P
O,I-Alinea,les,287,612,792,ArialMT,#000,440,455,206,218,226718,4,P,Document;P
O,I-Alinea,"zones,",287,612,792,ArialMT,#000,457,492,206,218,226718,4,P,Document;P
O,I-Alinea,"toutefois,",287,612,792,ArialMT,#000,494,540,206,218,226718,4,P,Document;P
O,I-Alinea,ils,287,612,792,ArialMT,#000,108,119,222,234,226734,4,P,Document;P
O,I-Alinea,ne,287,612,792,ArialMT,#000,122,135,222,234,226734,4,P,Document;P
O,I-Alinea,s’appliquent,287,612,792,ArialMT,#000,138,199,222,234,226734,4,P,Document;P
O,I-Alinea,pas,287,612,792,ArialMT,#000,202,221,222,234,226734,4,P,Document;P
O,I-Alinea,à,287,612,792,ArialMT,#000,224,230,222,234,226734,4,P,Document;P
O,I-Alinea,un,287,612,792,ArialMT,#000,233,246,222,234,226734,4,P,Document;P
O,I-Alinea,usage,287,612,792,ArialMT,#000,249,281,222,234,226734,4,P,Document;P
O,I-Alinea,du,287,612,792,ArialMT,#000,284,297,222,234,226734,4,P,Document;P
O,I-Alinea,groupe,287,612,792,ArialMT,#000,300,336,222,234,226734,4,P,Document;P
O,I-Alinea,«,287,612,792,ArialMT,#000,339,345,222,234,226734,4,P,Document;P
O,I-Alinea,Agriculture,287,612,792,ArialMT,#000,348,403,222,234,226734,4,P,Document;P
O,I-Alinea,et,287,612,792,ArialMT,#000,406,415,222,234,226734,4,P,Document;P
O,I-Alinea,foresterie,287,612,792,ArialMT,#000,418,466,222,234,226734,4,P,Document;P
O,I-Alinea,(a)»,287,612,792,ArialMT,#000,469,490,222,234,226734,4,P,Document;P
O,I-Alinea,sauf,287,612,792,ArialMT,#000,492,514,222,234,226734,4,P,Document;P
O,I-Alinea,pour,287,612,792,ArialMT,#000,517,540,222,234,226734,4,P,Document;P
O,I-Alinea,un,287,612,792,ArialMT,#000,108,121,239,251,226751,4,P,Document;P
O,I-Alinea,usage,287,612,792,ArialMT,#000,124,156,239,251,226751,4,P,Document;P
O,I-Alinea,additionnel,287,612,792,ArialMT,#000,159,214,239,251,226751,4,P,Document;P
O,I-Alinea,«,287,612,792,ArialMT,#000,217,224,239,251,226751,4,P,Document;P
O,I-Alinea,habitation,287,612,792,ArialMT,#000,226,276,239,251,226751,4,P,Document;P
O,I-Alinea,rattachée,287,612,792,ArialMT,#000,279,327,239,251,226751,4,P,Document;P
O,I-Alinea,à,287,612,792,ArialMT,#000,330,337,239,251,226751,4,P,Document;P
O,I-Alinea,une,287,612,792,ArialMT,#000,339,359,239,251,226751,4,P,Document;P
O,I-Alinea,exploitation,287,612,792,ArialMT,#000,362,420,239,251,226751,4,P,Document;P
O,I-Alinea,agricole,287,612,792,ArialMT,#000,423,463,239,251,226751,4,P,Document;P
O,I-Alinea,».,287,612,792,ArialMT,#000,466,476,239,251,226751,4,P,Document;P
O,I-Alinea,______________________________________,287,612,792,Arial-BoldMT,#000,72,232,255,263,226767,5,P,Document;P
B-Amendement,B-Alinea,"222-66-2021,",287,612,792,ArialMT,#000,72,117,266,274,226778,6,P,Document;P
I-Amendement,I-Alinea,a.,287,612,792,ArialMT,#000,119,125,266,274,226778,6,P,Document;P
I-Amendement,I-Alinea,306,287,612,792,ArialMT,#000,127,140,266,274,226778,6,P,Document;P
I-Amendement,I-Alinea,(2021),287,612,792,ArialMT,#000,141,163,266,274,226778,6,P,Document;P
O,B-Article,236.,287,612,792,Arial-BoldMT,#000,72,96,288,300,226800,7,P,Document;H3
O,I-Article,IMPLANTATION,287,612,792,Arial-BoldMT,#000,107,198,288,300,226800,7,P,Document;H3
O,I-Article,DES,287,612,792,Arial-BoldMT,#000,202,226,288,300,226800,7,P,Document;H3
O,I-Article,"CLÔTURES,",287,612,792,Arial-BoldMT,#000,230,299,288,300,226800,7,P,Document;H3
O,I-Article,DES,287,612,792,Arial-BoldMT,#000,303,328,288,300,226800,7,P,Document;H3
O,I-Article,"HAIES,",287,612,792,Arial-BoldMT,#000,331,371,288,300,226800,7,P,Document;H3
O,I-Article,DES,287,612,792,Arial-BoldMT,#000,375,400,288,300,226800,7,P,Document;H3
O,I-Article,MURETS,287,612,792,Arial-BoldMT,#000,403,454,288,300,226800,7,P,Document;H3
O,I-Article,ET,287,612,792,Arial-BoldMT,#000,457,473,288,300,226800,7,P,Document;H3
O,I-Article,DES,287,612,792,Arial-BoldMT,#000,476,501,288,300,226800,7,P,Document;H3
O,I-Article,MURS,287,612,792,Arial-BoldMT,#000,505,540,288,300,226800,7,P,Document;H3
O,I-Article,DE,287,612,792,Arial-BoldMT,#000,107,124,304,316,226816,7,P,Document;H3
O,I-Article,SOUTÈNEMENT,287,612,792,Arial-BoldMT,#000,127,219,304,316,226816,7,P,Document;H3
O,B-Alinea,Une,287,612,792,ArialMT,#000,108,130,333,345,226845,8,P,Document;P
O,I-Alinea,"clôture,",287,612,792,ArialMT,#000,133,171,333,345,226845,8,P,Document;P
O,I-Alinea,un,287,612,792,ArialMT,#000,175,188,333,345,226845,8,P,Document;P
O,I-Alinea,muret,287,612,792,ArialMT,#000,192,221,333,345,226845,8,P,Document;P
O,I-Alinea,ou,287,612,792,ArialMT,#000,225,238,333,345,226845,8,P,Document;P
O,I-Alinea,un,287,612,792,ArialMT,#000,242,255,333,345,226845,8,P,Document;P
O,I-Alinea,mur,287,612,792,ArialMT,#000,259,279,333,345,226845,8,P,Document;P
O,I-Alinea,de,287,612,792,ArialMT,#000,283,296,333,345,226845,8,P,Document;P
O,I-Alinea,soutènement,287,612,792,ArialMT,#000,300,366,333,345,226845,8,P,Document;P
O,I-Alinea,doit,287,612,792,ArialMT,#000,370,389,333,345,226845,8,P,Document;P
O,I-Alinea,être,287,612,792,ArialMT,#000,392,412,333,345,226845,8,P,Document;P
O,I-Alinea,implanté,287,612,792,ArialMT,#000,416,460,333,345,226845,8,P,Document;P
O,I-Alinea,à,287,612,792,ArialMT,#000,464,470,333,345,226845,8,P,Document;P
O,I-Alinea,une,287,612,792,ArialMT,#000,474,493,333,345,226845,8,P,Document;P
O,I-Alinea,distance,287,612,792,ArialMT,#000,497,540,333,345,226845,8,P,Document;P
O,I-Alinea,d’au,287,612,792,ArialMT,#000,108,130,349,361,226861,8,P,Document;P
O,I-Alinea,moins,287,612,792,ArialMT,#000,133,164,349,361,226861,8,P,Document;P
O,I-Alinea,"0,60",287,612,792,ArialMT,#000,167,190,349,361,226861,8,P,Document;P
O,I-Alinea,m,287,612,792,ArialMT,#000,193,203,349,361,226861,8,P,Document;P
O,I-Alinea,de,287,612,792,ArialMT,#000,206,219,349,361,226861,8,P,Document;P
O,I-Alinea,la,287,612,792,ArialMT,#000,223,232,349,361,226861,8,P,Document;P
O,I-Alinea,ligne,287,612,792,ArialMT,#000,235,259,349,361,226861,8,P,Document;P
O,I-Alinea,"avant,",287,612,792,ArialMT,#000,262,294,349,361,226861,8,P,Document;P
O,I-Alinea,d’une,287,612,792,ArialMT,#000,297,326,349,361,226861,8,P,Document;P
O,I-Alinea,voie,287,612,792,ArialMT,#000,329,350,349,361,226861,8,P,Document;P
O,I-Alinea,de,287,612,792,ArialMT,#000,353,366,349,361,226861,8,P,Document;P
O,I-Alinea,circulation,287,612,792,ArialMT,#000,369,421,349,361,226861,8,P,Document;P
O,I-Alinea,et,287,612,792,ArialMT,#000,424,434,349,361,226861,8,P,Document;P
O,I-Alinea,d’un,287,612,792,ArialMT,#000,437,459,349,361,226861,8,P,Document;P
O,I-Alinea,trottoir.,287,612,792,ArialMT,#000,462,498,349,361,226861,8,P,Document;P
O,I-Alinea,Dans,287,612,792,ArialMT,#000,501,528,349,361,226861,8,P,Document;P
O,I-Alinea,le,287,612,792,ArialMT,#000,531,540,349,361,226861,8,P,Document;P
O,I-Alinea,cas,287,612,792,ArialMT,#000,108,126,366,378,226878,8,P,Document;P
O,I-Alinea,d’une,287,612,792,ArialMT,#000,129,157,366,378,226878,8,P,Document;P
O,I-Alinea,"haie,",287,612,792,ArialMT,#000,160,185,366,378,226878,8,P,Document;P
O,I-Alinea,cette,287,612,792,ArialMT,#000,188,213,366,378,226878,8,P,Document;P
O,I-Alinea,distance,287,612,792,ArialMT,#000,216,259,366,378,226878,8,P,Document;P
O,I-Alinea,est,287,612,792,ArialMT,#000,262,277,366,378,226878,8,P,Document;P
O,I-Alinea,de,287,612,792,ArialMT,#000,280,293,366,378,226878,8,P,Document;P
O,I-Alinea,1,287,612,792,ArialMT,#000,296,303,366,378,226878,8,P,Document;P
O,I-Alinea,m.,287,612,792,ArialMT,#000,306,319,366,378,226878,8,P,Document;P
O,B-Alinea,L’implantation,287,612,792,ArialMT,#000,108,179,395,407,226907,9,P,Document;P
O,I-Alinea,d’une,287,612,792,ArialMT,#000,181,210,395,407,226907,9,P,Document;P
O,I-Alinea,"clôture,",287,612,792,ArialMT,#000,212,249,395,407,226907,9,P,Document;P
O,I-Alinea,d’un,287,612,792,ArialMT,#000,252,274,395,407,226907,9,P,Document;P
O,I-Alinea,"muret,",287,612,792,ArialMT,#000,276,309,395,407,226907,9,P,Document;P
O,I-Alinea,d’un,287,612,792,ArialMT,#000,311,333,395,407,226907,9,P,Document;P
O,I-Alinea,écran,287,612,792,ArialMT,#000,335,364,395,407,226907,9,P,Document;P
O,I-Alinea,visuel,287,612,792,ArialMT,#000,367,396,395,407,226907,9,P,Document;P
O,I-Alinea,ou,287,612,792,ArialMT,#000,398,411,395,407,226907,9,P,Document;P
O,I-Alinea,d’une,287,612,792,ArialMT,#000,414,442,395,407,226907,9,P,Document;P
O,I-Alinea,haie,287,612,792,ArialMT,#000,444,466,395,407,226907,9,P,Document;P
O,I-Alinea,doit,287,612,792,ArialMT,#000,469,487,395,407,226907,9,P,Document;P
O,I-Alinea,être,287,612,792,ArialMT,#000,490,509,395,407,226907,9,P,Document;P
O,I-Alinea,à,287,612,792,ArialMT,#000,512,518,395,407,226907,9,P,Document;P
O,I-Alinea,une,287,612,792,ArialMT,#000,521,540,395,407,226907,9,P,Document;P
O,I-Alinea,distance,287,612,792,ArialMT,#000,108,151,411,423,226923,9,P,Document;P
O,I-Alinea,d’au,287,612,792,ArialMT,#000,157,179,411,423,226923,9,P,Document;P
O,I-Alinea,moins,287,612,792,ArialMT,#000,185,216,411,423,226923,9,P,Document;P
O,I-Alinea,"1,5",287,612,792,ArialMT,#000,222,238,411,423,226923,9,P,Document;P
O,I-Alinea,m,287,612,792,ArialMT,#000,244,254,411,423,226923,9,P,Document;P
O,I-Alinea,d’une,287,612,792,ArialMT,#000,260,288,411,423,226923,9,P,Document;P
O,I-Alinea,"borne-fontaine,",287,612,792,ArialMT,#000,294,371,411,423,226923,9,P,Document;P
O,I-Alinea,d’un,287,612,792,ArialMT,#000,377,399,411,423,226923,9,P,Document;P
O,I-Alinea,réservoir,287,612,792,ArialMT,#000,405,450,411,423,226923,9,P,Document;P
O,I-Alinea,pour,287,612,792,ArialMT,#000,456,479,411,423,226923,9,P,Document;P
O,I-Alinea,la,287,612,792,ArialMT,#000,485,494,411,423,226923,9,P,Document;P
O,I-Alinea,sécurité,287,612,792,ArialMT,#000,500,540,411,423,226923,9,P,Document;P
O,I-Alinea,incendie,287,612,792,ArialMT,#000,108,151,428,440,226940,9,P,Document;P
O,I-Alinea,ou,287,612,792,ArialMT,#000,154,167,428,440,226940,9,P,Document;P
O,I-Alinea,d’une,287,612,792,ArialMT,#000,170,198,428,440,226940,9,P,Document;P
O,I-Alinea,borne,287,612,792,ArialMT,#000,201,231,428,440,226940,9,P,Document;P
O,I-Alinea,sèche.,287,612,792,ArialMT,#000,234,268,428,440,226940,9,P,Document;P
O,O,______________________________________,287,612,792,Arial-BoldMT,#000,72,232,444,452,226956,10,P,Document;P
B-Amendement,B-Alinea,"222-42-2018,",287,612,792,ArialMT,#000,72,117,455,463,226967,11,P,Document;P
I-Amendement,I-Alinea,a.,287,612,792,ArialMT,#000,119,125,455,463,226967,11,P,Document;P
I-Amendement,I-Alinea,1,287,612,792,ArialMT,#000,127,131,455,463,226967,11,P,Document;P
I-Amendement,I-Alinea,(2018);,287,612,792,ArialMT,#000,133,157,455,463,226967,11,P,Document;P
B-Amendement,I-Alinea,"222-66-2021,",287,612,792,ArialMT,#000,159,203,455,463,226967,11,P,Document;P
I-Amendement,I-Alinea,a.,287,612,792,ArialMT,#000,205,212,455,463,226967,11,P,Document;P
I-Amendement,I-Alinea,307,287,612,792,ArialMT,#000,213,226,455,463,226967,11,P,Document;P
I-Amendement,I-Alinea,(2021),287,612,792,ArialMT,#000,228,250,455,463,226967,11,P,Document;P
O,B-Article,237.,287,612,792,Arial-BoldMT,#000,72,96,477,489,226989,12,P,Document;H3
O,I-Article,HAUTEUR,287,612,792,Arial-BoldMT,#000,107,166,477,489,226989,12,P,Document;H3
O,I-Article,À,287,612,792,Arial-BoldMT,#000,170,178,477,489,226989,12,P,Document;H3
O,I-Article,L’INTÉRIEUR,287,612,792,Arial-BoldMT,#000,181,257,477,489,226989,12,P,Document;H3
O,I-Article,DU,287,612,792,Arial-BoldMT,#000,260,278,477,489,226989,12,P,Document;H3
O,I-Article,TRIANGLE,287,612,792,Arial-BoldMT,#000,281,342,477,489,226989,12,P,Document;H3
O,I-Article,DE,287,612,792,Arial-BoldMT,#000,346,362,477,489,226989,12,P,Document;H3
O,I-Article,VISIBILITÉ,287,612,792,Arial-BoldMT,#000,366,426,477,489,226989,12,P,Document;H3
O,B-Alinea,La,287,612,792,ArialMT,#000,108,121,499,511,227011,13,P,Document;P
O,I-Alinea,hauteur,287,612,792,ArialMT,#000,124,163,499,511,227011,13,P,Document;P
O,I-Alinea,d’une,287,612,792,ArialMT,#000,166,194,499,511,227011,13,P,Document;P
O,I-Alinea,"clôture,",287,612,792,ArialMT,#000,197,234,499,511,227011,13,P,Document;P
O,I-Alinea,d’un,287,612,792,ArialMT,#000,237,259,499,511,227011,13,P,Document;P
O,I-Alinea,"muret,",287,612,792,ArialMT,#000,261,294,499,511,227011,13,P,Document;P
O,I-Alinea,d’un,287,612,792,ArialMT,#000,297,319,499,511,227011,13,P,Document;P
O,I-Alinea,mur,287,612,792,ArialMT,#000,321,341,499,511,227011,13,P,Document;P
O,I-Alinea,de,287,612,792,ArialMT,#000,344,357,499,511,227011,13,P,Document;P
O,I-Alinea,soutènement,287,612,792,ArialMT,#000,360,427,499,511,227011,13,P,Document;P
O,I-Alinea,ou,287,612,792,ArialMT,#000,429,442,499,511,227011,13,P,Document;P
O,I-Alinea,d’une,287,612,792,ArialMT,#000,445,473,499,511,227011,13,P,Document;P
O,I-Alinea,haie,287,612,792,ArialMT,#000,476,498,499,511,227011,13,P,Document;P
O,I-Alinea,située,287,612,792,ArialMT,#000,500,531,499,511,227011,13,P,Document;P
O,I-Alinea,à,287,612,792,ArialMT,#000,534,540,499,511,227011,13,P,Document;P
O,I-Alinea,l’intérieur,287,612,792,ArialMT,#000,108,154,516,528,227028,13,P,Document;P
O,I-Alinea,du,287,612,792,ArialMT,#000,157,170,516,528,227028,13,P,Document;P
O,I-Alinea,triangle,287,612,792,ArialMT,#000,173,211,516,528,227028,13,P,Document;P
O,I-Alinea,de,287,612,792,ArialMT,#000,214,227,516,528,227028,13,P,Document;P
O,I-Alinea,visibilité,287,612,792,ArialMT,#000,229,269,516,528,227028,13,P,Document;P
O,I-Alinea,ne,287,612,792,ArialMT,#000,272,285,516,528,227028,13,P,Document;P
O,I-Alinea,doit,287,612,792,ArialMT,#000,288,307,516,528,227028,13,P,Document;P
O,I-Alinea,pas,287,612,792,ArialMT,#000,309,328,516,528,227028,13,P,Document;P
O,I-Alinea,excéder,287,612,792,ArialMT,#000,331,372,516,528,227028,13,P,Document;P
O,I-Alinea,90,287,612,792,ArialMT,#000,375,388,516,528,227028,13,P,Document;P
O,I-Alinea,cm.,287,612,792,ArialMT,#000,391,410,516,528,227028,13,P,Document;P
O,O,______________________________________,287,612,792,Arial-BoldMT,#000,72,232,532,540,227044,14,P,Document;P
B-Amendement,B-Alinea,"222-42-2018,",287,612,792,ArialMT,#000,72,117,543,551,227055,15,P,Document;P
I-Amendement,I-Alinea,a.,287,612,792,ArialMT,#000,119,125,543,551,227055,15,P,Document;P
I-Amendement,I-Alinea,2,287,612,792,ArialMT,#000,127,131,543,551,227055,15,P,Document;P
I-Amendement,I-Alinea,(2018);,287,612,792,ArialMT,#000,133,157,543,551,227055,15,P,Document;P
B-Amendement,I-Alinea,"222-66-2021,",287,612,792,ArialMT,#000,159,203,543,551,227055,15,P,Document;P
I-Amendement,I-Alinea,a.,287,612,792,ArialMT,#000,205,212,543,551,227055,15,P,Document;P
I-Amendement,I-Alinea,308,287,612,792,ArialMT,#000,213,226,543,551,227055,15,P,Document;P
I-Amendement,I-Alinea,(2021),287,612,792,ArialMT,#000,228,250,543,551,227055,15,P,Document;P
O,B-Article,238.,287,612,792,Arial-BoldMT,#000,72,96,564,576,227076,16,P,Document;H3
O,I-Article,HAUTEUR,287,612,792,Arial-BoldMT,#000,107,166,564,576,227076,16,P,Document;H3
O,I-Article,DES,287,612,792,Arial-BoldMT,#000,169,194,564,576,227076,16,P,Document;H3
O,I-Article,"CLÔTURES,",287,612,792,Arial-BoldMT,#000,197,267,564,576,227076,16,P,Document;H3
O,I-Article,DES,287,612,792,Arial-BoldMT,#000,270,295,564,576,227076,16,P,Document;H3
O,I-Article,HAIES,287,612,792,Arial-BoldMT,#000,298,335,564,576,227076,16,P,Document;H3
O,I-Article,ET,287,612,792,Arial-BoldMT,#000,338,353,564,576,227076,16,P,Document;H3
O,I-Article,DES,287,612,792,Arial-BoldMT,#000,357,381,564,576,227076,16,P,Document;H3
O,I-Article,MURETS,287,612,792,Arial-BoldMT,#000,385,436,564,576,227076,16,P,Document;H3
O,B-Alinea,Dans,287,612,792,ArialMT,#000,108,135,587,599,227099,17,P,Document;P
O,I-Alinea,la,287,612,792,ArialMT,#000,138,147,587,599,227099,17,P,Document;P
O,I-Alinea,marge,287,612,792,ArialMT,#000,150,183,587,599,227099,17,P,Document;P
O,I-Alinea,de,287,612,792,ArialMT,#000,186,199,587,599,227099,17,P,Document;P
O,I-Alinea,recul,287,612,792,ArialMT,#000,202,227,587,599,227099,17,P,Document;P
O,I-Alinea,"avant,",287,612,792,ArialMT,#000,230,262,587,599,227099,17,P,Document;P
O,I-Alinea,la,287,612,792,ArialMT,#000,264,273,587,599,227099,17,P,Document;P
O,I-Alinea,marge,287,612,792,ArialMT,#000,276,309,587,599,227099,17,P,Document;P
O,I-Alinea,de,287,612,792,ArialMT,#000,312,325,587,599,227099,17,P,Document;P
O,I-Alinea,recul,287,612,792,ArialMT,#000,328,353,587,599,227099,17,P,Document;P
O,I-Alinea,avant,287,612,792,ArialMT,#000,356,385,587,599,227099,17,P,Document;P
O,I-Alinea,"secondaire,",287,612,792,ArialMT,#000,388,447,587,599,227099,17,P,Document;P
O,I-Alinea,la,287,612,792,ArialMT,#000,450,459,587,599,227099,17,P,Document;P
O,I-Alinea,cour,287,612,792,ArialMT,#000,462,485,587,599,227099,17,P,Document;P
O,I-Alinea,avant,287,612,792,ArialMT,#000,487,516,587,599,227099,17,P,Document;P
O,I-Alinea,et,287,612,792,ArialMT,#000,519,528,587,599,227099,17,P,Document;P
O,I-Alinea,la,287,612,792,ArialMT,#000,531,540,587,599,227099,17,P,Document;P
O,I-Alinea,cour,287,612,792,ArialMT,#000,108,131,604,616,227116,17,P,Document;P
O,I-Alinea,avant,287,612,792,ArialMT,#000,135,163,604,616,227116,17,P,Document;P
O,I-Alinea,"secondaire,",287,612,792,ArialMT,#000,168,227,604,616,227116,17,P,Document;P
O,I-Alinea,la,287,612,792,ArialMT,#000,231,240,604,616,227116,17,P,Document;P
O,I-Alinea,hauteur,287,612,792,ArialMT,#000,245,284,604,616,227116,17,P,Document;P
O,I-Alinea,d’une,287,612,792,ArialMT,#000,288,316,604,616,227116,17,P,Document;P
O,I-Alinea,clôture,287,612,792,ArialMT,#000,320,355,604,616,227116,17,P,Document;P
O,I-Alinea,ou,287,612,792,ArialMT,#000,359,372,604,616,227116,17,P,Document;P
O,I-Alinea,d’un,287,612,792,ArialMT,#000,377,399,604,616,227116,17,P,Document;P
O,I-Alinea,muret,287,612,792,ArialMT,#000,403,432,604,616,227116,17,P,Document;P
O,I-Alinea,mesurée,287,612,792,ArialMT,#000,437,482,604,616,227116,17,P,Document;P
O,I-Alinea,à,287,612,792,ArialMT,#000,486,493,604,616,227116,17,P,Document;P
O,I-Alinea,partir,287,612,792,ArialMT,#000,497,523,604,616,227116,17,P,Document;P
O,I-Alinea,du,287,612,792,ArialMT,#000,527,540,604,616,227116,17,P,Document;P
O,I-Alinea,niveau,287,612,792,ArialMT,#000,108,142,620,632,227132,17,P,Document;P
O,I-Alinea,moyen,287,612,792,ArialMT,#000,145,180,620,632,227132,17,P,Document;P
O,I-Alinea,du,287,612,792,ArialMT,#000,183,196,620,632,227132,17,P,Document;P
O,I-Alinea,sol,287,612,792,ArialMT,#000,199,214,620,632,227132,17,P,Document;P
O,I-Alinea,ne,287,612,792,ArialMT,#000,217,230,620,632,227132,17,P,Document;P
O,I-Alinea,doit,287,612,792,ArialMT,#000,232,251,620,632,227132,17,P,Document;P
O,I-Alinea,pas,287,612,792,ArialMT,#000,254,273,620,632,227132,17,P,Document;P
O,I-Alinea,excéder,287,612,792,ArialMT,#000,276,317,620,632,227132,17,P,Document;P
O,I-Alinea,"1,25",287,612,792,ArialMT,#000,319,342,620,632,227132,17,P,Document;P
O,I-Alinea,m.,287,612,792,ArialMT,#000,345,358,620,632,227132,17,P,Document;P
O,B-Alinea,Dans,287,612,792,ArialMT,#000,108,135,649,661,227161,18,P,Document;P
O,I-Alinea,la,287,612,792,ArialMT,#000,139,148,649,661,227161,18,P,Document;P
O,I-Alinea,marge,287,612,792,ArialMT,#000,151,184,649,661,227161,18,P,Document;P
O,I-Alinea,de,287,612,792,ArialMT,#000,187,201,649,661,227161,18,P,Document;P
O,I-Alinea,recul,287,612,792,ArialMT,#000,204,229,649,661,227161,18,P,Document;P
O,I-Alinea,"latérale,",287,612,792,ArialMT,#000,232,273,649,661,227161,18,P,Document;P
O,I-Alinea,la,287,612,792,ArialMT,#000,276,285,649,661,227161,18,P,Document;P
O,I-Alinea,marge,287,612,792,ArialMT,#000,289,322,649,661,227161,18,P,Document;P
O,I-Alinea,de,287,612,792,ArialMT,#000,325,338,649,661,227161,18,P,Document;P
O,I-Alinea,recul,287,612,792,ArialMT,#000,342,367,649,661,227161,18,P,Document;P
O,I-Alinea,"arrière,",287,612,792,ArialMT,#000,370,406,649,661,227161,18,P,Document;P
O,I-Alinea,la,287,612,792,ArialMT,#000,409,419,649,661,227161,18,P,Document;P
O,I-Alinea,cour,287,612,792,ArialMT,#000,422,445,649,661,227161,18,P,Document;P
O,I-Alinea,latérale,287,612,792,ArialMT,#000,448,486,649,661,227161,18,P,Document;P
O,I-Alinea,ou,287,612,792,ArialMT,#000,489,502,649,661,227161,18,P,Document;P
O,I-Alinea,la,287,612,792,ArialMT,#000,505,514,649,661,227161,18,P,Document;P
O,I-Alinea,cour,287,612,792,ArialMT,#000,518,540,649,661,227161,18,P,Document;P
O,I-Alinea,"arrière,",287,612,792,ArialMT,#000,108,144,665,677,227177,18,P,Document;P
