sequence,segment,text,page,page_width,page_height,fontname,rgb,x0,x1,top,bottom,doctop,mcid,mctag,tagstack
O,I-Alinea,non,19,612,792,GCDQNG+ArialMT,#000,296,315,564,575,14820,8,P,Document;Sect;P
O,I-Alinea,de,19,612,792,GCDQNG+ArialMT,#000,318,330,564,575,14820,8,P,Document;Sect;P
O,I-Alinea,l'intérieur.,19,612,792,GCDQNG+ArialMT,#000,333,381,564,575,14820,8,P,Document;Sect;P
O,B-Alinea,Autorité,19,612,792,QZBYXM+Arial-BoldMT,#000,162,204,586,597,14842,9,P,Document;Sect;P
O,I-Alinea,compétente,19,612,792,QZBYXM+Arial-BoldMT,#000,211,272,586,597,14842,9,P,Document;Sect;P
O,I-Alinea,:,19,612,792,QZBYXM+Arial-BoldMT,#000,275,279,586,597,14842,9,P,Document;Sect;P
O,I-Alinea,personne,19,612,792,GCDQNG+ArialMT,#000,286,332,586,597,14842,9,P,Document;Sect;P
O,I-Alinea,identifiée,19,612,792,GCDQNG+ArialMT,#000,338,382,586,597,14842,9,P,Document;Sect;P
O,I-Alinea,sous,19,612,792,GCDQNG+ArialMT,#000,389,412,586,597,14842,9,P,Document;Sect;P
O,I-Alinea,le,19,612,792,GCDQNG+ArialMT,#000,418,427,586,597,14842,9,P,Document;Sect;P
O,I-Alinea,titre,19,612,792,GCDQNG+ArialMT,#000,433,452,586,597,14842,9,P,Document;Sect;P
O,I-Alinea,de,19,612,792,GCDQNG+ArialMT,#000,458,471,586,597,14842,9,P,Document;Sect;P
O,I-Alinea,fonctionnaire,19,612,792,GCDQNG+ArialMT,#000,477,540,586,597,14842,9,P,Document;Sect;P
O,I-Alinea,désigné.,19,612,792,GCDQNG+ArialMT,#000,162,203,598,610,14854,9,P,Document;Sect;P
O,B-Alinea,Auvent,19,612,792,QZBYXM+Arial-BoldMT,#000,162,199,621,632,14877,10,P,Document;Sect;P
O,I-Alinea,:,19,612,792,QZBYXM+Arial-BoldMT,#000,202,206,621,632,14877,10,P,Document;Sect;P
O,I-Alinea,abri,19,612,792,GCDQNG+ArialMT,#000,210,229,620,631,14876,10,P,Document;Sect;P
O,I-Alinea,supporté,19,612,792,GCDQNG+ArialMT,#000,233,276,620,631,14876,10,P,Document;Sect;P
O,I-Alinea,par,19,612,792,GCDQNG+ArialMT,#000,280,296,620,631,14876,10,P,Document;Sect;P
O,I-Alinea,un,19,612,792,GCDQNG+ArialMT,#000,301,313,620,631,14876,10,P,Document;Sect;P
O,I-Alinea,cadre,19,612,792,GCDQNG+ArialMT,#000,317,345,620,631,14876,10,P,Document;Sect;P
O,I-Alinea,en,19,612,792,GCDQNG+ArialMT,#000,349,361,620,631,14876,10,P,Document;Sect;P
O,I-Alinea,saillie,19,612,792,GCDQNG+ArialMT,#000,366,393,620,631,14876,10,P,Document;Sect;P
O,I-Alinea,sur,19,612,792,GCDQNG+ArialMT,#000,398,413,620,631,14876,10,P,Document;Sect;P
O,I-Alinea,un,19,612,792,GCDQNG+ArialMT,#000,417,430,620,631,14876,10,P,Document;Sect;P
O,I-Alinea,bâtiment,19,612,792,GCDQNG+ArialMT,#000,434,476,620,631,14876,10,P,Document;Sect;P
O,I-Alinea,et,19,612,792,GCDQNG+ArialMT,#000,481,490,620,631,14876,10,P,Document;Sect;P
O,I-Alinea,destiné,19,612,792,GCDQNG+ArialMT,#000,494,529,620,631,14876,10,P,Document;Sect;P
O,I-Alinea,à,19,612,792,GCDQNG+ArialMT,#000,534,540,620,631,14876,10,P,Document;Sect;P
O,I-Alinea,protéger,19,612,792,GCDQNG+ArialMT,#000,162,203,633,644,14889,10,P,Document;Sect;P
O,I-Alinea,les,19,612,792,GCDQNG+ArialMT,#000,206,220,633,644,14889,10,P,Document;Sect;P
O,I-Alinea,personnes,19,612,792,GCDQNG+ArialMT,#000,223,275,633,644,14889,10,P,Document;Sect;P
O,I-Alinea,et,19,612,792,GCDQNG+ArialMT,#000,278,287,633,644,14889,10,P,Document;Sect;P
O,I-Alinea,les,19,612,792,GCDQNG+ArialMT,#000,290,304,633,644,14889,10,P,Document;Sect;P
O,I-Alinea,choses,19,612,792,GCDQNG+ArialMT,#000,307,342,633,644,14889,10,P,Document;Sect;P
O,I-Alinea,des,19,612,792,GCDQNG+ArialMT,#000,345,362,633,644,14889,10,P,Document;Sect;P
O,I-Alinea,intempéries,19,612,792,GCDQNG+ArialMT,#000,366,422,633,644,14889,10,P,Document;Sect;P
O,I-Alinea,ou,19,612,792,GCDQNG+ArialMT,#000,425,438,633,644,14889,10,P,Document;Sect;P
O,I-Alinea,du,19,612,792,GCDQNG+ArialMT,#000,441,453,633,644,14889,10,P,Document;Sect;P
O,I-Alinea,soleil.,19,612,792,GCDQNG+ArialMT,#000,456,484,633,644,14889,10,P,Document;Sect;P
O,I-Alinea,Avant-toit,19,612,792,QZBYXM+Arial-BoldMT,#000,162,213,655,666,14911,11,P,Document;Sect;P
O,I-Alinea,:,19,612,792,QZBYXM+Arial-BoldMT,#000,216,220,655,666,14911,11,P,Document;Sect;P
O,I-Alinea,partie,19,612,792,GCDQNG+ArialMT,#000,224,252,654,665,14910,11,P,Document;Sect;P
O,I-Alinea,inférieure,19,612,792,GCDQNG+ArialMT,#000,256,301,654,665,14910,11,P,Document;Sect;P
O,I-Alinea,d'un,19,612,792,GCDQNG+ArialMT,#000,306,326,654,665,14910,11,P,Document;Sect;P
O,I-Alinea,toit,19,612,792,GCDQNG+ArialMT,#000,330,345,654,665,14910,11,P,Document;Sect;P
O,I-Alinea,qui,19,612,792,GCDQNG+ArialMT,#000,349,363,654,665,14910,11,P,Document;Sect;P
O,I-Alinea,fait,19,612,792,GCDQNG+ArialMT,#000,367,382,654,665,14910,11,P,Document;Sect;P
O,I-Alinea,"saillie,",19,612,792,GCDQNG+ArialMT,#000,386,416,654,665,14910,11,P,Document;Sect;P
O,I-Alinea,en,19,612,792,GCDQNG+ArialMT,#000,421,433,654,665,14910,11,P,Document;Sect;P
O,I-Alinea,"porte-à-faux,",19,612,792,GCDQNG+ArialMT,#000,437,499,654,665,14910,11,P,Document;Sect;P
O,I-Alinea,au-delà,19,612,792,GCDQNG+ArialMT,#000,503,540,654,665,14910,11,P,Document;Sect;P
O,I-Alinea,de,19,612,792,GCDQNG+ArialMT,#000,162,174,667,678,14923,11,P,Document;Sect;P
O,I-Alinea,la,19,612,792,GCDQNG+ArialMT,#000,177,186,667,678,14923,11,P,Document;Sect;P
O,I-Alinea,face,19,612,792,GCDQNG+ArialMT,#000,189,210,667,678,14923,11,P,Document;Sect;P
O,I-Alinea,d'un,19,612,792,GCDQNG+ArialMT,#000,213,233,667,678,14923,11,P,Document;Sect;P
O,I-Alinea,mur.,19,612,792,GCDQNG+ArialMT,#000,236,258,667,678,14923,11,P,Document;Sect;P
O,B-Pied,6-3,19,612,792,GCDQNG+ArialMT,#000,526,540,747,757,15003,,Artifact,
O,B-Tete,Ville,20,612,792,QZBYXM+Arial-BoldMT,#000,72,95,39,50,15087,,Artifact,
O,I-Tete,de,20,612,792,QZBYXM+Arial-BoldMT,#000,98,111,39,50,15087,,Artifact,
O,I-Tete,Sainte-Agathe-des-Monts,20,612,792,QZBYXM+Arial-BoldMT,#000,114,246,39,50,15087,,Artifact,
O,B-Alinea,Balcon,20,612,792,QZBYXM+Arial-BoldMT,#000,126,163,75,86,15123,0,P,Document;Sect;P
O,I-Alinea,:,20,612,792,QZBYXM+Arial-BoldMT,#000,166,169,75,86,15123,0,P,Document;Sect;P
O,I-Alinea,plate-forme,20,612,792,GCDQNG+ArialMT,#000,172,228,75,86,15123,0,P,Document;Sect;P
O,I-Alinea,non,20,612,792,GCDQNG+ArialMT,#000,230,248,75,86,15123,0,P,Document;Sect;P
O,I-Alinea,"fermée,",20,612,792,GCDQNG+ArialMT,#000,251,288,75,86,15123,0,P,Document;Sect;P
O,I-Alinea,en,20,612,792,GCDQNG+ArialMT,#000,290,303,75,86,15123,0,P,Document;Sect;P
O,I-Alinea,saillie,20,612,792,GCDQNG+ArialMT,#000,305,332,75,86,15123,0,P,Document;Sect;P
O,I-Alinea,sur,20,612,792,GCDQNG+ArialMT,#000,335,350,75,86,15123,0,P,Document;Sect;P
O,I-Alinea,un,20,612,792,GCDQNG+ArialMT,#000,353,365,75,86,15123,0,P,Document;Sect;P
O,I-Alinea,ou,20,612,792,GCDQNG+ArialMT,#000,367,380,75,86,15123,0,P,Document;Sect;P
O,I-Alinea,plusieurs,20,612,792,GCDQNG+ArialMT,#000,382,426,75,86,15123,0,P,Document;Sect;P
O,I-Alinea,murs,20,612,792,GCDQNG+ArialMT,#000,429,453,75,86,15123,0,P,Document;Sect;P
O,I-Alinea,extérieurs,20,612,792,GCDQNG+ArialMT,#000,456,504,75,86,15123,0,P,Document;Sect;P
O,I-Alinea,d'un,20,612,792,GCDQNG+ArialMT,#000,126,146,87,99,15135,0,P,Document;Sect;P
O,I-Alinea,"bâtiment,",20,612,792,GCDQNG+ArialMT,#000,150,195,87,99,15135,0,P,Document;Sect;P
O,I-Alinea,ordinairement,20,612,792,GCDQNG+ArialMT,#000,199,266,87,99,15135,0,P,Document;Sect;P
O,I-Alinea,entourée,20,612,792,GCDQNG+ArialMT,#000,270,313,87,99,15135,0,P,Document;Sect;P
O,I-Alinea,d'une,20,612,792,GCDQNG+ArialMT,#000,317,344,87,99,15135,0,P,Document;Sect;P
O,I-Alinea,balustrade,20,612,792,GCDQNG+ArialMT,#000,347,399,87,99,15135,0,P,Document;Sect;P
O,I-Alinea,ou,20,612,792,GCDQNG+ArialMT,#000,402,414,87,99,15135,0,P,Document;Sect;P
O,I-Alinea,d'un,20,612,792,GCDQNG+ArialMT,#000,418,439,87,99,15135,0,P,Document;Sect;P
O,I-Alinea,"garde-corps,",20,612,792,GCDQNG+ArialMT,#000,442,504,87,99,15135,0,P,Document;Sect;P
O,I-Alinea,non,20,612,792,GCDQNG+ArialMT,#000,126,144,100,111,15148,0,P,Document;Sect;P
O,I-Alinea,reliée,20,612,792,GCDQNG+ArialMT,#000,147,174,100,111,15148,0,P,Document;Sect;P
O,I-Alinea,au,20,612,792,GCDQNG+ArialMT,#000,177,190,100,111,15148,0,P,Document;Sect;P
O,I-Alinea,sol,20,612,792,GCDQNG+ArialMT,#000,193,207,100,111,15148,0,P,Document;Sect;P
O,I-Alinea,et,20,612,792,GCDQNG+ArialMT,#000,210,219,100,111,15148,0,P,Document;Sect;P
O,I-Alinea,pouvant,20,612,792,GCDQNG+ArialMT,#000,222,261,100,111,15148,0,P,Document;Sect;P
O,I-Alinea,être,20,612,792,GCDQNG+ArialMT,#000,264,283,100,111,15148,0,P,Document;Sect;P
O,I-Alinea,protégée,20,612,792,GCDQNG+ArialMT,#000,286,330,100,111,15148,0,P,Document;Sect;P
O,I-Alinea,par,20,612,792,GCDQNG+ArialMT,#000,333,349,100,111,15148,0,P,Document;Sect;P
O,I-Alinea,une,20,612,792,GCDQNG+ArialMT,#000,352,370,100,111,15148,0,P,Document;Sect;P
O,I-Alinea,toiture.,20,612,792,GCDQNG+ArialMT,#000,373,407,100,111,15148,0,P,Document;Sect;P
O,B-Alinea,Bandeau,20,612,792,QZBYXM+Arial-BoldMT,#000,126,172,122,133,15170,1,P,Document;Sect;P
O,I-Alinea,:,20,612,792,QZBYXM+Arial-BoldMT,#000,175,179,122,133,15170,1,P,Document;Sect;P
O,I-Alinea,partie,20,612,792,GCDQNG+ArialMT,#000,187,214,122,133,15170,1,P,Document;Sect;P
O,I-Alinea,d'un,20,612,792,GCDQNG+ArialMT,#000,222,242,122,133,15170,1,P,Document;Sect;P
O,I-Alinea,bâtiment,20,612,792,GCDQNG+ArialMT,#000,250,292,122,133,15170,1,P,Document;Sect;P
O,I-Alinea,située,20,612,792,GCDQNG+ArialMT,#000,299,329,122,133,15170,1,P,Document;Sect;P
O,I-Alinea,entre,20,612,792,GCDQNG+ArialMT,#000,336,361,122,133,15170,1,P,Document;Sect;P
O,I-Alinea,la,20,612,792,GCDQNG+ArialMT,#000,369,377,122,133,15170,1,P,Document;Sect;P
O,I-Alinea,fenestration,20,612,792,GCDQNG+ArialMT,#000,385,442,122,133,15170,1,P,Document;Sect;P
O,I-Alinea,du,20,612,792,GCDQNG+ArialMT,#000,450,462,122,133,15170,1,P,Document;Sect;P
O,I-Alinea,rez-de-,20,612,792,GCDQNG+ArialMT,#000,469,504,122,133,15170,1,P,Document;Sect;P
O,I-Alinea,chaussée,20,612,792,GCDQNG+ArialMT,#000,126,173,135,146,15183,1,P,Document;Sect;P
O,I-Alinea,et,20,612,792,GCDQNG+ArialMT,#000,176,185,135,146,15183,1,P,Document;Sect;P
O,I-Alinea,les,20,612,792,GCDQNG+ArialMT,#000,188,202,135,146,15183,1,P,Document;Sect;P
O,I-Alinea,fenêtres,20,612,792,GCDQNG+ArialMT,#000,204,244,135,146,15183,1,P,Document;Sect;P
O,I-Alinea,ou,20,612,792,GCDQNG+ArialMT,#000,247,259,135,146,15183,1,P,Document;Sect;P
O,I-Alinea,portes,20,612,792,GCDQNG+ArialMT,#000,262,292,135,146,15183,1,P,Document;Sect;P
O,I-Alinea,de,20,612,792,GCDQNG+ArialMT,#000,295,307,135,146,15183,1,P,Document;Sect;P
O,I-Alinea,"l'étage,",20,612,792,GCDQNG+ArialMT,#000,310,345,135,146,15183,1,P,Document;Sect;P
O,I-Alinea,créant,20,612,792,GCDQNG+ArialMT,#000,347,378,135,146,15183,1,P,Document;Sect;P
O,I-Alinea,une,20,612,792,GCDQNG+ArialMT,#000,381,399,135,146,15183,1,P,Document;Sect;P
O,I-Alinea,surface,20,612,792,GCDQNG+ArialMT,#000,402,438,135,146,15183,1,P,Document;Sect;P
O,I-Alinea,rectangulaire,20,612,792,GCDQNG+ArialMT,#000,440,504,135,146,15183,1,P,Document;Sect;P
O,I-Alinea,horizontale,20,612,792,GCDQNG+ArialMT,#000,126,180,147,158,15195,1,P,Document;Sect;P
O,I-Alinea,souvent,20,612,792,GCDQNG+ArialMT,#000,183,221,147,158,15195,1,P,Document;Sect;P
O,I-Alinea,propice,20,612,792,GCDQNG+ArialMT,#000,224,260,147,158,15195,1,P,Document;Sect;P
O,I-Alinea,à,20,612,792,GCDQNG+ArialMT,#000,263,270,147,158,15195,1,P,Document;Sect;P
O,I-Alinea,l'affichage,20,612,792,GCDQNG+ArialMT,#000,273,322,147,158,15195,1,P,Document;Sect;P
O,I-Alinea,commercial.,20,612,792,GCDQNG+ArialMT,#000,325,384,147,158,15195,1,P,Document;Sect;P
O,I-Alinea,Bassin,20,612,792,QZBYXM+Arial-BoldMT,#000,126,162,169,180,15217,2,P,Document;Sect;P
O,I-Alinea,de,20,612,792,QZBYXM+Arial-BoldMT,#000,165,178,169,180,15217,2,P,Document;Sect;P
O,I-Alinea,rétention,20,612,792,QZBYXM+Arial-BoldMT,#000,182,229,169,180,15217,2,P,Document;Sect;P
O,I-Alinea,:,20,612,792,QZBYXM+Arial-BoldMT,#000,232,236,169,180,15217,2,P,Document;Sect;P
O,I-Alinea,bassin,20,612,792,GCDQNG+ArialMT,#000,239,271,169,180,15217,2,P,Document;Sect;P
O,I-Alinea,à,20,612,792,GCDQNG+ArialMT,#000,274,280,169,180,15217,2,P,Document;Sect;P
O,I-Alinea,ciel,20,612,792,GCDQNG+ArialMT,#000,284,300,169,180,15217,2,P,Document;Sect;P
O,I-Alinea,ouvert,20,612,792,GCDQNG+ArialMT,#000,304,334,169,180,15217,2,P,Document;Sect;P
O,I-Alinea,ou,20,612,792,GCDQNG+ArialMT,#000,338,350,169,180,15217,2,P,Document;Sect;P
O,I-Alinea,réservoir,20,612,792,GCDQNG+ArialMT,#000,353,396,169,180,15217,2,P,Document;Sect;P
O,I-Alinea,souterrain,20,612,792,GCDQNG+ArialMT,#000,399,448,169,180,15217,2,P,Document;Sect;P
O,I-Alinea,qui,20,612,792,GCDQNG+ArialMT,#000,452,466,169,180,15217,2,P,Document;Sect;P
O,I-Alinea,permet,20,612,792,GCDQNG+ArialMT,#000,470,504,169,180,15217,2,P,Document;Sect;P
O,I-Alinea,de,20,612,792,GCDQNG+ArialMT,#000,126,138,181,192,15229,2,P,Document;Sect;P
O,I-Alinea,contenir,20,612,792,GCDQNG+ArialMT,#000,144,183,181,192,15229,2,P,Document;Sect;P
O,I-Alinea,provisoirement,20,612,792,GCDQNG+ArialMT,#000,188,260,181,192,15229,2,P,Document;Sect;P
O,I-Alinea,les,20,612,792,GCDQNG+ArialMT,#000,266,280,181,192,15229,2,P,Document;Sect;P
O,I-Alinea,crues,20,612,792,GCDQNG+ArialMT,#000,285,312,181,192,15229,2,P,Document;Sect;P
O,I-Alinea,ou,20,612,792,GCDQNG+ArialMT,#000,318,330,181,192,15229,2,P,Document;Sect;P
O,I-Alinea,les,20,612,792,GCDQNG+ArialMT,#000,335,350,181,192,15229,2,P,Document;Sect;P
O,I-Alinea,eaux,20,612,792,GCDQNG+ArialMT,#000,355,379,181,192,15229,2,P,Document;Sect;P
O,I-Alinea,pluviales,20,612,792,GCDQNG+ArialMT,#000,384,427,181,192,15229,2,P,Document;Sect;P
O,I-Alinea,que,20,612,792,GCDQNG+ArialMT,#000,433,451,181,192,15229,2,P,Document;Sect;P
O,I-Alinea,le,20,612,792,GCDQNG+ArialMT,#000,456,465,181,192,15229,2,P,Document;Sect;P
O,I-Alinea,réseau,20,612,792,GCDQNG+ArialMT,#000,470,504,181,192,15229,2,P,Document;Sect;P
O,I-Alinea,hydraulique,20,612,792,GCDQNG+ArialMT,#000,126,183,194,205,15242,2,P,Document;Sect;P
O,I-Alinea,n'est,20,612,792,GCDQNG+ArialMT,#000,187,210,194,205,15242,2,P,Document;Sect;P
O,I-Alinea,pas,20,612,792,GCDQNG+ArialMT,#000,214,232,194,205,15242,2,P,Document;Sect;P
O,I-Alinea,en,20,612,792,GCDQNG+ArialMT,#000,236,248,194,205,15242,2,P,Document;Sect;P
O,I-Alinea,mesure,20,612,792,GCDQNG+ArialMT,#000,253,289,194,205,15242,2,P,Document;Sect;P
O,I-Alinea,"d'évacuer,",20,612,792,GCDQNG+ArialMT,#000,293,344,194,205,15242,2,P,Document;Sect;P
O,I-Alinea,afin,20,612,792,GCDQNG+ArialMT,#000,348,366,194,205,15242,2,P,Document;Sect;P
O,I-Alinea,d'éviter,20,612,792,GCDQNG+ArialMT,#000,370,405,194,205,15242,2,P,Document;Sect;P
O,I-Alinea,des,20,612,792,GCDQNG+ArialMT,#000,409,427,194,205,15242,2,P,Document;Sect;P
O,I-Alinea,inondations,20,612,792,GCDQNG+ArialMT,#000,431,488,194,205,15242,2,P,Document;Sect;P
O,I-Alinea,ou,20,612,792,GCDQNG+ArialMT,#000,492,504,194,205,15242,2,P,Document;Sect;P
O,I-Alinea,des,20,612,792,GCDQNG+ArialMT,#000,126,144,207,218,15255,2,P,Document;Sect;P
O,I-Alinea,déversements,20,612,792,GCDQNG+ArialMT,#000,147,216,207,218,15255,2,P,Document;Sect;P
O,I-Alinea,non,20,612,792,GCDQNG+ArialMT,#000,218,237,207,218,15255,2,P,Document;Sect;P
O,I-Alinea,désirés.,20,612,792,GCDQNG+ArialMT,#000,239,278,207,218,15255,2,P,Document;Sect;P
O,I-Alinea,Un,20,612,792,GCDQNG+ArialMT,#000,281,295,207,218,15255,2,P,Document;Sect;P
O,I-Alinea,"lac,",20,612,792,GCDQNG+ArialMT,#000,298,315,207,218,15255,2,P,Document;Sect;P
O,I-Alinea,un,20,612,792,GCDQNG+ArialMT,#000,318,330,207,218,15255,2,P,Document;Sect;P
O,I-Alinea,cours,20,612,792,GCDQNG+ArialMT,#000,333,359,207,218,15255,2,P,Document;Sect;P
O,I-Alinea,d'eau,20,612,792,GCDQNG+ArialMT,#000,362,389,207,218,15255,2,P,Document;Sect;P
O,I-Alinea,ou,20,612,792,GCDQNG+ArialMT,#000,392,404,207,218,15255,2,P,Document;Sect;P
O,I-Alinea,un,20,612,792,GCDQNG+ArialMT,#000,407,419,207,218,15255,2,P,Document;Sect;P
O,I-Alinea,milieu,20,612,792,GCDQNG+ArialMT,#000,422,450,207,218,15255,2,P,Document;Sect;P
O,I-Alinea,humide,20,612,792,GCDQNG+ArialMT,#000,453,489,207,218,15255,2,P,Document;Sect;P
O,I-Alinea,ne,20,612,792,GCDQNG+ArialMT,#000,492,504,207,218,15255,2,P,Document;Sect;P
O,I-Alinea,peuvent,20,612,792,GCDQNG+ArialMT,#000,126,165,219,230,15267,2,P,Document;Sect;P
O,I-Alinea,être,20,612,792,GCDQNG+ArialMT,#000,168,187,219,230,15267,2,P,Document;Sect;P
O,I-Alinea,considérés,20,612,792,GCDQNG+ArialMT,#000,190,243,219,230,15267,2,P,Document;Sect;P
O,I-Alinea,comme,20,612,792,GCDQNG+ArialMT,#000,246,283,219,230,15267,2,P,Document;Sect;P
O,I-Alinea,des,20,612,792,GCDQNG+ArialMT,#000,286,303,219,230,15267,2,P,Document;Sect;P
O,I-Alinea,bassins,20,612,792,GCDQNG+ArialMT,#000,306,344,219,230,15267,2,P,Document;Sect;P
O,I-Alinea,de,20,612,792,GCDQNG+ArialMT,#000,347,359,219,230,15267,2,P,Document;Sect;P
O,I-Alinea,rétention.,20,612,792,GCDQNG+ArialMT,#000,362,408,219,230,15267,2,P,Document;Sect;P
O,B-Alinea,Bâtiment,20,612,792,QZBYXM+Arial-BoldMT,#000,126,173,242,253,15290,3,P,Document;Sect;P
O,I-Alinea,:,20,612,792,QZBYXM+Arial-BoldMT,#000,176,180,242,253,15290,3,P,Document;Sect;P
O,I-Alinea,construction,20,612,792,GCDQNG+ArialMT,#000,183,242,241,252,15289,3,P,Document;Sect;P
O,I-Alinea,ayant,20,612,792,GCDQNG+ArialMT,#000,245,272,241,252,15289,3,P,Document;Sect;P
O,I-Alinea,un,20,612,792,GCDQNG+ArialMT,#000,275,287,241,252,15289,3,P,Document;Sect;P
O,I-Alinea,toit,20,612,792,GCDQNG+ArialMT,#000,290,304,241,252,15289,3,P,Document;Sect;P
O,I-Alinea,appuyé,20,612,792,GCDQNG+ArialMT,#000,307,343,241,252,15289,3,P,Document;Sect;P
O,I-Alinea,sur,20,612,792,GCDQNG+ArialMT,#000,346,361,241,252,15289,3,P,Document;Sect;P
O,I-Alinea,des,20,612,792,GCDQNG+ArialMT,#000,364,382,241,252,15289,3,P,Document;Sect;P
O,I-Alinea,murs,20,612,792,GCDQNG+ArialMT,#000,385,409,241,252,15289,3,P,Document;Sect;P
O,I-Alinea,ou,20,612,792,GCDQNG+ArialMT,#000,412,424,241,252,15289,3,P,Document;Sect;P
O,I-Alinea,des,20,612,792,GCDQNG+ArialMT,#000,427,445,241,252,15289,3,P,Document;Sect;P
O,I-Alinea,colonnes,20,612,792,GCDQNG+ArialMT,#000,448,492,241,252,15289,3,P,Document;Sect;P
O,I-Alinea,et,20,612,792,GCDQNG+ArialMT,#000,495,504,241,252,15289,3,P,Document;Sect;P
O,I-Alinea,destinée,20,612,792,GCDQNG+ArialMT,#000,126,168,254,265,15302,3,P,Document;Sect;P
O,I-Alinea,à,20,612,792,GCDQNG+ArialMT,#000,171,177,254,265,15302,3,P,Document;Sect;P
O,I-Alinea,abriter,20,612,792,GCDQNG+ArialMT,#000,180,211,254,265,15302,3,P,Document;Sect;P
O,I-Alinea,des,20,612,792,GCDQNG+ArialMT,#000,214,232,254,265,15302,3,P,Document;Sect;P
O,I-Alinea,"personnes,",20,612,792,GCDQNG+ArialMT,#000,235,289,254,265,15302,3,P,Document;Sect;P
O,I-Alinea,des,20,612,792,GCDQNG+ArialMT,#000,292,310,254,265,15302,3,P,Document;Sect;P
O,I-Alinea,animaux,20,612,792,GCDQNG+ArialMT,#000,313,355,254,265,15302,3,P,Document;Sect;P
O,I-Alinea,ou,20,612,792,GCDQNG+ArialMT,#000,358,370,254,265,15302,3,P,Document;Sect;P
O,I-Alinea,des,20,612,792,GCDQNG+ArialMT,#000,373,391,254,265,15302,3,P,Document;Sect;P
O,I-Alinea,choses.,20,612,792,GCDQNG+ArialMT,#000,394,432,254,265,15302,3,P,Document;Sect;P
O,B-Alinea,Bâtiment,20,612,792,QZBYXM+Arial-BoldMT,#000,126,173,276,287,15324,4,P,Document;Sect;P
O,I-Alinea,complémentaire,20,612,792,QZBYXM+Arial-BoldMT,#000,176,260,276,287,15324,4,P,Document;Sect;P
O,I-Alinea,ou,20,612,792,QZBYXM+Arial-BoldMT,#000,263,277,276,287,15324,4,P,Document;Sect;P
O,I-Alinea,(accessoire),20,612,792,QZBYXM+Arial-BoldMT,#000,280,344,276,287,15324,4,P,Document;Sect;P
O,I-Alinea,:,20,612,792,QZBYXM+Arial-BoldMT,#000,347,351,276,287,15324,4,P,Document;Sect;P
O,I-Alinea,bâtiment,20,612,792,GCDQNG+ArialMT,#000,354,396,275,286,15323,4,P,Document;Sect;P
O,I-Alinea,implanté,20,612,792,GCDQNG+ArialMT,#000,399,441,275,286,15323,4,P,Document;Sect;P
O,I-Alinea,sur,20,612,792,GCDQNG+ArialMT,#000,444,459,275,286,15323,4,P,Document;Sect;P
O,I-Alinea,le,20,612,792,GCDQNG+ArialMT,#000,462,471,275,286,15323,4,P,Document;Sect;P
O,I-Alinea,même,20,612,792,GCDQNG+ArialMT,#000,474,504,275,286,15323,4,P,Document;Sect;P
O,I-Alinea,terrain,20,612,792,GCDQNG+ArialMT,#000,126,157,288,299,15336,4,P,Document;Sect;P
O,I-Alinea,qu'un,20,612,792,GCDQNG+ArialMT,#000,164,190,288,299,15336,4,P,Document;Sect;P
O,I-Alinea,bâtiment,20,612,792,GCDQNG+ArialMT,#000,197,239,288,299,15336,4,P,Document;Sect;P
O,I-Alinea,principal,20,612,792,GCDQNG+ArialMT,#000,246,286,288,299,15336,4,P,Document;Sect;P
O,I-Alinea,et,20,612,792,GCDQNG+ArialMT,#000,293,302,288,299,15336,4,P,Document;Sect;P
O,I-Alinea,ne,20,612,792,GCDQNG+ArialMT,#000,309,321,288,299,15336,4,P,Document;Sect;P
O,I-Alinea,pouvant,20,612,792,GCDQNG+ArialMT,#000,328,367,288,299,15336,4,P,Document;Sect;P
O,I-Alinea,être,20,612,792,GCDQNG+ArialMT,#000,373,392,288,299,15336,4,P,Document;Sect;P
O,I-Alinea,utilisé,20,612,792,GCDQNG+ArialMT,#000,399,427,288,299,15336,4,P,Document;Sect;P
O,I-Alinea,que,20,612,792,GCDQNG+ArialMT,#000,434,452,288,299,15336,4,P,Document;Sect;P
O,I-Alinea,de,20,612,792,GCDQNG+ArialMT,#000,458,471,288,299,15336,4,P,Document;Sect;P
O,I-Alinea,façon,20,612,792,GCDQNG+ArialMT,#000,477,504,288,299,15336,4,P,Document;Sect;P
O,I-Alinea,complémentaire,20,612,792,GCDQNG+ArialMT,#000,126,204,301,312,15349,4,P,Document;Sect;P
O,I-Alinea,ou,20,612,792,GCDQNG+ArialMT,#000,209,221,301,312,15349,4,P,Document;Sect;P
O,I-Alinea,accessoire,20,612,792,GCDQNG+ArialMT,#000,226,278,301,312,15349,4,P,Document;Sect;P
O,I-Alinea,pour,20,612,792,GCDQNG+ArialMT,#000,283,305,301,312,15349,4,P,Document;Sect;P
O,I-Alinea,les,20,612,792,GCDQNG+ArialMT,#000,309,323,301,312,15349,4,P,Document;Sect;P
O,I-Alinea,fins,20,612,792,GCDQNG+ArialMT,#000,328,345,301,312,15349,4,P,Document;Sect;P
O,I-Alinea,de,20,612,792,GCDQNG+ArialMT,#000,350,362,301,312,15349,4,P,Document;Sect;P
O,I-Alinea,ce,20,612,792,GCDQNG+ArialMT,#000,367,378,301,312,15349,4,P,Document;Sect;P
O,I-Alinea,bâtiment,20,612,792,GCDQNG+ArialMT,#000,383,425,301,312,15349,4,P,Document;Sect;P
